vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
layerarea-V1-1,G5-020,G5,directed,360,40,0,40,40,60,18,floor
layerarea-V1-1,G5-021,G5,directed,0,80,0,40,40,60,18,floor
layerarea-V1-1,G5-022,G5,directed,40,80,0,40,40,60,18,floor
layerarea-V1-1,G5-023,G5,directed,80,80,0,40,40,60,18,floor
layerarea-V1-1,G5-024,G5,directed,120,80,0,40,40,60,18,floor
layerarea-V1-1,G5-025,G5,directed,160,80,0,40,40,60,18,floor
layerarea-V1-1,G5-026,G5,directed,200,80,0,40,40,60,18,floor
layerarea-V1-1,G5-027,G5,directed,240,80,0,40,40,60,18,floor
layerarea-V1-1,G5-028,G5,directed,280,80,0,40,40,60,18,floor
layerarea-V1-1,G5-029,G5,directed,320,80,0,40,40,60,18,floor
layerarea-V1-1,G5-030,G5,directed,360,80,0,40,40,60,18,floor
layerarea-V1-1,G5-031,G5,directed,0,120,0,40,40,60,18,floor
layerarea-V1-1,G5-032,G5,directed,40,120,0,40,40,60,18,floor
layerarea-V1-1,G5-033,G5,directed,80,120,0,40,40,60,18,floor
layerarea-V1-1,G5-034,G5,directed,120,120,0,40,40,60,18,floor
layerarea-V1-1,G5-035,G5,directed,160,120,0,40,40,60,18,floor
layerarea-V1-1,G5-036,G5,directed,200,120,0,40,40,60,18,floor
layerarea-V1-1,G5-037,G5,directed,240,120,0,40,40,60,18,floor
layerarea-V1-1,G5-038,G5,directed,280,120,0,40,40,60,18,floor
layerarea-V1-1,G5-039,G5,directed,320,120,0,40,40,60,18,floor
layerarea-V1-1,G5-040,G5,directed,360,120,0,40,40,60,18,floor
layerarea-V1-1,G5-041,G5,directed,0,0,60,40,40,60,18,G5-001
layerarea-V1-1,G5-042,G5,directed,40,0,60,40,40,60,18,G5-002
layerarea-V1-1,G5-043,G5,directed,80,0,60,40,40,60,18,G5-003
layerarea-V1-1,G5-044,G5,directed,120,0,60,40,40,60,18,G5-004
layerarea-V1-1,G5-045,G5,directed,160,0,60,40,40,60,18,G5-005
layerarea-V1-1,G5-046,G5,directed,200,0,60,40,40,60,18,G5-006
layerarea-V1-1,G5-047,G5,directed,240,0,60,40,40,60,18,G5-007
layerarea-V1-1,G5-048,G5,directed,280,0,60,40,40,60,18,G5-008
layerarea-V1-1,G5-049,G5,directed,320,0,60,40,40,60,18,G5-009
layerarea-V1-1,G5-050,G5,directed,360,0,60,40,40,60,18,G5-010
layerarea-V1-1,G4-001,G4,directed,0,40,60,80,60,50,25,G5-011
layerarea-V1-1,G4-002,G4,directed,80,40,60,80,60,50,25,G5-013
layerarea-V1-1,G4-003,G4,directed,160,40,60,80,60,50,25,G5-015
layerarea-V1-1,G4-004,G4,directed,240,40,60,80,60,50,25,G5-017
layerarea-V1-1,G4-005,G4,directed,320,40,60,80,60,50,25,G5-019
layerarea-V1-1,G4-006,G4,directed,0,100,60,80,60,50,25,G5-031
layerarea-V1-1,G4-007,G4,directed,80,100,60,80,60,50,25,G5-033
layerarea-V1-1,G4-008,G4,directed,160,100,60,80,60,50,25,G5-035
layerarea-V1-1,G4-009,G4,directed,240,100,60,80,60,50,25,G5-037
layerarea-V1-1,G4-010,G4,directed,320,100,60,80,60,50,25,G5-039
layerarea-V1-1,G4-011,G4,directed,0,40,110,80,60,50,25,G4-001
layerarea-V1-1,G4-012,G4,directed,80,40,110,80,60,50,25,G4-002
layerarea-V1-1,G4-013,G4,directed,160,40,110,80,60,50,25,G4-003
layerarea-V1-1,G4-014,G4,directed,240,40,110,80,60,50,25,G4-004
layerarea-V1-1,G4-015,G4,directed,320,40,110,80,60,50,25,G4-005
layerarea-V1-1,G4-016,G4,directed,0,100,110,80,60,50,25,G4-006
layerarea-V1-1,G4-017,G4,directed,80,100,110,80,60,50,25,G4-007
layerarea-V1-1,G4-018,G4,directed,160,100,110,80,60,50,25,G4-008
layerarea-V1-1,G4-019,G4,directed,240,100,110,80,60,50,25,G4-009
layerarea-V1-1,G4-020,G4,directed,320,100,110,80,60,50,25,G4-010
layerarea-V1-1,G4-021,G4,directed,0,40,160,80,60,50,25,G4-011
layerarea-V1-1,G4-022,G4,directed,80,40,160,80,60,50,25,G4-012
layerarea-V1-1,G4-023,G4,directed,160,40,160,80,60,50,25,G4-013
layerarea-V1-1,G4-024,G4,directed,240,40,160,80,60,50,25,G4-014
layerarea-V1-1,G4-025,G4,directed,320,40,160,80,60,50,25,G4-015
layerarea-V1-1,G4-026,G4,directed,0,100,160,80,60,50,25,G4-016
layerarea-V1-1,G4-027,G4,directed,80,100,160,80,60,50,25,G4-017
layerarea-V1-1,G4-028,G4,directed,160,100,160,80,60,50,25,G4-018
layerarea-V1-1,G4-029,G4,directed,240,100,160,80,60,50,25,G4-019
layerarea-V1-1,G4-030,G4,directed,320,100,160,80,60,50,25,G4-020
layerarea-V1-1,G2-029,G2,standard,0,0,120,50,35,25,8,G5-041
layerarea-V1-1,G2-030,G2,standard,50,0,120,50,35,25,8,G5-042
layerarea-V1-1,G2-031,G2,standard,100,0,120,50,35,25,8,G5-044
layerarea-V1-1,G2-032,G2,standard,150,0,120,50,35,25,8,G5-045
layerarea-V1-1,G2-033,G2,standard,200,0,120,50,35,25,8,G5-046
layerarea-V1-1,G2-034,G2,standard,250,0,120,50,35,25,8,G5-047
layerarea-V1-1,G2-035,G2,standard,300,0,120,50,35,25,8,G5-049
layerarea-V1-1,G2-036,G2,standard,350,0,120,50,35,25,8,G5-050
layerarea-V1-1,G2-037,G2,standard,0,0,145,50,35,25,8,G2-029
layerarea-V1-1,G2-038,G2,standard,50,0,145,50,35,25,8,G2-030
layerarea-V1-1,G2-039,G2,standard,100,0,145,50,35,25,8,G2-031
layerarea-V1-1,G2-040,G2,standard,150,0,145,50,35,25,8,G2-032
layerarea-V1-1,G2-041,G2,standard,200,0,145,50,35,25,8,G2-033
layerarea-V1-1,G2-042,G2,standard,250,0,145,50,35,25,8,G2-034
layerarea-V1-1,G2-043,G2,standard,300,0,145,50,35,25,8,G2-035
layerarea-V1-1,G2-044,G2,standard,350,0,145,50,35,25,8,G2-036
layerarea-V1-1,G2-045,G2,standard,0,0,170,50,35,25,8,G2-037
layerarea-V1-1,G2-046,G2,standard,50,0,170,50,35,25,8,G2-038
layerarea-V1-1,G2-047,G2,standard,100,0,170,50,35,25,8,G2-039
layerarea-V1-1,G2-048,G2,standard,150,0,170,50,35,25,8,G2-040
layerarea-V1-1,G2-049,G2,standard,200,0,170,50,35,25,8,G2-041
layerarea-V1-1,G2-050,G2,standard,250,0,170,50,35,25,8,G2-042
layerarea-V1-1,G2-051,G2,standard,300,0,170,50,35,25,8,G2-043
layerarea-V1-1,G2-052,G2,standard,350,0,170,50,35,25,8,G2-044
layerarea-V1-2,G2-013,G2,standard,0,160,0,35,50,25,8,floor
layerarea-V1-2,G2-014,G2,standard,35,160,0,35,50,25,8,floor
layerarea-V1-2,G3-007,G3,fragile,0,160,25,70,50,40,15,G2-013|G2-014
layerarea-V1-2,G2-015,G2,standard,70,160,0,35,50,25,8,floor
layerarea-V1-2,G2-016,G2,standard,105,160,0,35,50,25,8,floor
layerarea-V1-2,G3-008,G3,fragile,70,160,25,70,50,40,15,G2-015|G2-016
layerarea-V1-2,G2-017,G2,standard,140,160,0,35,50,25,8,floor
layerarea-V1-2,G2-018,G2,standard,175,160,0,35,50,25,8,floor
layerarea-V1-2,G3-009,G3,fragile,140,160,25,70,50,40,15,G2-017|G2-018
layerarea-V1-2,G2-019,G2,standard,210,160,0,35,50,25,8,floor
layerarea-V1-2,G2-020,G2,standard,245,160,0,35,50,25,8,floor
layerarea-V1-2,G3-010,G3,fragile,210,160,25,70,50,40,15,G2-019|G2-020
layerarea-V1-2,G2-021,G2,standard,280,160,0,35,50,25,8,floor
layerarea-V1-2,G2-022,G2,standard,315,160,0,35,50,25,8,floor
layerarea-V1-2,G3-011,G3,fragile,280,160,25,70,50,40,15,G2-021|G2-022
layerarea-V1-2,G2-023,G2,standard,350,160,0,35,50,25,8,floor
layerarea-V1-2,G2-024,G2,standard,385,160,0,35,50,25,8,floor
layerarea-V1-2,G3-012,G3,fragile,350,160,25,70,50,40,15,G2-023|G2-024
layerarea-V1-2,G2-025,G2,standard,0,110,0,35,50,25,8,floor
layerarea-V1-2,G2-026,G2,standard,35,110,0,35,50,25,8,floor
layerarea-V1-2,G3-013,G3,fragile,0,110,25,70,50,40,15,G2-025|G2-026
layerarea-V1-2,G2-027,G2,standard,70,110,0,35,50,25,8,floor
layerarea-V1-2,G2-028,G2,standard,105,110,0,35,50,25,8,floor
layerarea-V1-2,G3-014,G3,fragile,70,110,25,70,50,40,15,G2-027|G2-028
layerarea-V1-2,G4-031,G4,directed,0,0,0,80,60,50,25,floor
layerarea-V1-2,G4-032,G4,directed,80,0,0,80,60,50,25,floor
layerarea-V1-2,G4-033,G4,directed,160,0,0,80,60,50,25,floor
layerarea-V1-2,G4-034,G4,directed,240,0,0,80,60,50,25,floor
layerarea-V1-2,G4-035,G4,directed,320,0,0,80,60,50,25,floor
layerarea-V1-2,G4-036,G4,directed,160,60,0,80,60,50,25,floor
layerarea-V1-2,G4-037,G4,directed,240,60,0,80,60,50,25,floor
layerarea-V1-2,G4-038,G4,directed,320,60,0,80,60,50,25,floor
layerarea-V1-2,G4-039,G4,directed,0,0,50,80,60,50,25,G4-031
layerarea-V1-2,G4-040,G4,directed,80,0,50,80,60,50,25,G4-032
layerarea-V1-2,G2-053,G2,standard,0,60,0,35,50,25,8,floor
layerarea-V1-2,G2-054,G2,standard,35,60,0,35,50,25,8,floor
layerarea-V1-2,G2-055,G2,standard,70,60,0,35,50,25,8,floor
layerarea-V1-2,G2-056,G2,standard,105,60,0,35,50,25,8,floor
layerarea-V1-2,G2-057,G2,standard,160,120,0,50,35,25,8,floor
layerarea-V1-2,G2-058,G2,standard,210,120,0,50,35,25,8,floor
layerarea-V1-2,G2-059,G2,standard,260,120,0,50,35,25,8,floor
layerarea-V1-2,G2-060,G2,standard,310,120,0,50,35,25,8,floor
layerarea-V1-2,G2-061,G2,standard,360,120,0,50,35,25,8,floor
layerarea-V1-2,G2-062,G2,standard,0,0,100,35,50,25,8,G4-039
layerarea-V1-2,G2-063,G2,standard,35,0,100,35,50,25,8,G4-039
layerarea-V1-2,G2-064,G2,standard,70,0,100,35,50,25,8,G4-040
layerarea-V1-2,G2-065,G2,standard,105,0,100,35,50,25,8,G4-040
layerarea-V1-2,G2-066,G2,standard,140,0,100,35,50,25,8,G4-040
layerarea-V1-2,G2-067,G2,standard,0,0,125,35,50,25,8,G2-062
layerarea-V1-2,G2-068,G2,standard,35,0,125,35,50,25,8,G2-063
layerarea-V1-2,G2-069,G2,standard,70,0,125,35,50,25,8,G2-064
layerarea-V1-2,G2-070,G2,standard,105,0,125,35,50,25,8,G2-065
layerarea-V1-2,G2-071,G2,standard,140,0,125,35,50,25,8,G2-066
layerarea-V1-2,G2-072,G2,standard,0,0,150,35,50,25,8,G2-067
layerarea-V1-2,G2-073,G2,standard,35,0,150,35,50,25,8,G2-068
layerarea-V1-2,G2-074,G2,standard,70,0,150,35,50,25,8,G2-069
layerarea-V1-2,G2-075,G2,standard,105,0,150,35,50,25,8,G2-070
layerarea-V1-2,G2-076,G2,standard,140,0,150,35,50,25,8,G2-071
layerarea-V1-2,G2-077,G2,standard,0,0,175,35,50,25,8,G2-072
layerarea-V1-2,G2-078,G2,standard,35,0,175,35,50,25,8,G2-073
layerarea-V1-2,G2-079,G2,standard,70,0,175,35,50,25,8,G2-074
layerarea-V1-2,G2-080,G2,standard,105,0,175,35,50,25,8,G2-075
layerarea-V1-2,G2-081,G2,standard,140,0,175,35,50,25,8,G2-076
layerarea-V1-2,G2-082,G2,standard,160,0,50,35,50,25,8,G4-033
layerarea-V1-2,G2-083,G2,standard,195,0,50,35,50,25,8,G4-033
layerarea-V1-2,G2-084,G2,standard,195,0,75,25,35,50,8,G2-083
layerarea-V1-2,G2-085,G2,standard,175,0,125,50,35,25,8,G2-084
layerarea-V1-2,G2-086,G2,standard,175,0,150,35,50,25,8,G2-085
layerarea-V1-2,G2-087,G2,standard,175,0,175,35,50,25,8,G2-086
layerarea-V1-2,G2-088,G2,standard,210,0,150,25,35,50,8,G2-085
layerarea-V1-2,G2-089,G2,standard,195,35,75,35,25,50,8,G2-083
layerarea-V1-2,G2-090,G2,standard,175,35,125,50,35,25,8,G2-089
layerarea-V1-2,G2-091,G2,standard,210,35,150,25,35,50,8,G2-090
layerarea-V1-2,G2-092,G2,standard,175,50,150,25,35,50,8,G2-090
layerarea-V1-2,G2-093,G2,standard,230,0,50,35,50,25,8,G4-034
layerarea-V1-2,G2-094,G2,standard,220,0,75,25,35,50,8,G2-093
layerarea-V1-2,G2-095,G2,standard,225,0,125,35,50,25,8,G2-094
layerarea-V1-2,G2-096,G2,standard,235,0,150,25,35,50,8,G2-095
layerarea-V1-2,G2-097,G2,standard,235,35,150,35,25,50,8,G2-095
layerarea-V1-2,G2-098,G2,standard,245,0,75,25,35,50,8,G2-093
layerarea-V1-2,G2-099,G2,standard,230,35,75,35,25,50,8,G2-093
layerarea-V1-2,G2-100,G2,standard,265,0,50,35,50,25,8,G4-034
layerarea-V1-2,G1-001,G1,standard,270,0,75,40,60,30,12,G2-100
layerarea-V1-2,G1-002,G1,standard,270,0,105,40,60,30,12,G1-001
layerarea-V1-2,G1-003,G1,standard,270,0,135,30,60,40,12,G1-002
layerarea-V1-2,G1-004,G1,standard,270,0,175,40,60,30,12,G1-003
layerarea-V1-2,G1-005,G1,standard,320,0,50,40,60,30,12,G4-035
layerarea-V1-2,G1-006,G1,standard,360,0,50,40,60,30,12,G4-035
layerarea-V1-2,G1-007,G1,standard,160,60,50,40,60,30,12,G4-036
layerarea-V1-2,G1-008,G1,standard,200,60,50,40,60,30,12,G4-036
layerarea-V1-2,G1-009,G1,standard,240,60,50,40,60,30,12,G4-037
layerarea-V1-2,G1-010,G1,standard,280,60,50,40,60,30,12,G4-037
layerarea-V1-2,G1-011,G1,standard,320,60,50,40,60,30,12,G4-038
layerarea-V1-2,G1-012,G1,standard,360,60,50,40,60,30,12,G4-038
layerarea-V1-2,G1-013,G1,standard,320,0,80,40,60,30,12,G1-005
layerarea-V1-2,G1-014,G1,standard,320,0,110,30,60,40,12,G1-013
layerarea-V1-2,G1-015,G1,standard,360,0,80,40,60,30,12,G1-006
layerarea-V1-2,G1-016,G1,standard,350,0,110,30,60,40,12,G1-015
layerarea-V1-2,G1-017,G1,standard,380,0,110,30,60,40,12,G1-015
layerarea-V1-2,G1-018,G1,standard,160,60,80,40,60,30,12,G1-007
layerarea-V1-2,G1-019,G1,standard,150,75,110,60,30,40,12,G1-018
layerarea-V1-2,G1-020,G1,standard,150,105,110,60,30,40,12,G1-018
layerarea-V1-2,G1-021,G1,standard,200,60,80,40,60,30,12,G1-008
layerarea-V1-2,G1-022,G1,standard,210,75,110,30,60,40,12,G1-021
layerarea-V1-2,G1-023,G1,standard,240,60,80,40,60,30,12,G1-009
layerarea-V1-2,G1-024,G1,standard,240,60,110,30,60,40,12,G1-023
layerarea-V1-2,G1-025,G1,standard,280,60,80,40,60,30,12,G1-010
layerarea-V1-2,G1-026,G1,standard,270,60,110,30,60,40,12,G1-025
layerarea-V1-2,G1-027,G1,standard,300,60,110,30,60,40,12,G1-025
layerarea-V1-2,G1-028,G1,standard,320,60,80,40,60,30,12,G1-011
layerarea-V1-2,G1-029,G1,standard,330,60,110,30,60,40,12,G1-028
layerarea-V1-2,G1-030,G1,standard,360,60,80,40,60,30,12,G1-012
layerarea-V1-2,G1-031,G1,standard,360,60,110,30,60,40,12,G1-030
layerarea-V1-2,G1-032,G1,standard,315,0,150,40,60,30,12,G1-014
layerarea-V1-2,G1-033,G1,standard,355,0,150,40,60,30,12,G1-016
layerarea-V1-2,G1-034,G1,standard,235,60,150,40,60,30,12,G1-024
layerarea-V1-2,G1-035,G1,standard,275,60,150,40,60,30,12,G1-026
layerarea-V1-2,G1-036,G1,standard,315,60,150,40,60,30,12,G1-029
layerarea-V1-2,G1-037,G1,standard,355,60,150,40,60,30,12,G1-031
layerarea-V1-2,G1-038,G1,standard,175,85,150,40,60,30,12,G1-020
layerarea-V1-2,G1-039,G1,standard,315,0,180,40,60,30,12,G1-032
layerarea-V1-2,G1-040,G1,standard,355,0,180,40,60,30,12,G1-033
layerarea-V1-2,G1-041,G1,standard,235,60,180,40,60,30,12,G1-034
layerarea-V1-2,G1-042,G1,standard,275,60,180,40,60,30,12,G1-035
layerarea-V1-2,G1-043,G1,standard,315,60,180,40,60,30,12,G1-036
layerarea-V1-2,G1-044,G1,standard,355,60,180,40,60,30,12,G1-037
layerarea-V1-2,G1-045,G1,standard,175,85,180,40,60,30,12,G1-038
layerarea-V1-2,G1-046,G1,standard,0,60,25,60,40,30,12,G2-053
layerarea-V1-2,G1-047,G1,standard,60,60,25,60,40,30,12,G2-055
layerarea-V1-2,G1-048,G1,standard,160,120,25,60,40,30,12,G2-057
layerarea-V1-2,G1-049,G1,standard,220,120,25,60,40,30,12,G2-058
layerarea-V1-2,G1-050,G1,standard,280,120,25,60,40,30,12,G2-059
layerarea-V1-2,G1-051,G1,standard,340,120,25,60,40,30,12,G2-061
layerarea-V1-2,G1-052,G1,standard,0,60,55,60,40,30,12,G1-046
layerarea-V1-2,G1-053,G1,standard,0,60,85,30,60,40,12,G1-052
layerarea-V1-2,G1-054,G1,standard,30,60,85,30,60,40,12,G1-052
layerarea-V1-2,G1-055,G1,standard,60,60,55,60,40,30,12,G1-047
layerarea-V1-2,G1-056,G1,standard,60,60,85,30,60,40,12,G1-055
layerarea-V1-2,G1-057,G1,standard,90,60,85,30,60,40,12,G1-055
layerarea-V1-2,G1-058,G1,standard,160,120,55,60,40,30,12,G1-048
layerarea-V1-2,G1-059,G1,standard,220,120,55,60,40,30,12,G1-049
layerarea-V1-2,G1-060,G1,standard,280,120,55,60,40,30,12,G1-050
layerarea-V1-2,G1-061,G1,standard,280,120,85,30,60,40,12,G1-060
layerarea-V1-2,G1-062,G1,standard,310,120,85,30,60,40,12,G1-060
layerarea-V1-2,G1-063,G1,standard,340,120,55,60,40,30,12,G1-051
layerarea-V1-2,G1-064,G1,standard,340,120,85,30,60,40,12,G1-063
layerarea-V1-2,G1-065,G1,standard,370,120,85,30,60,40,12,G1-063
layerarea-V1-2,G1-066,G1,standard,120,60,25,30,40,60,12,G2-056
layerarea-V1-2,G1-067,G1,standard,120,60,85,30,60,40,12,G1-066
layerarea-V1-2,G1-068,G1,standard,0,50,125,40,60,30,12,G1-053
layerarea-V1-2,G1-069,G1,standard,40,50,125,40,60,30,12,G1-054
layerarea-V1-2,G1-070,G1,standard,80,50,125,40,60,30,12,G1-057
layerarea-V1-2,G1-071,G1,standard,275,120,125,40,60,30,12,G1-061
layerarea-V1-2,G1-072,G1,standard,315,120,125,40,60,30,12,G1-062
layerarea-V1-2,G1-073,G1,standard,355,120,125,40,60,30,12,G1-065
layerarea-V1-2,G1-074,G1,standard,0,50,155,40,60,30,12,G1-068
layerarea-V1-2,G1-075,G1,standard,40,50,155,40,60,30,12,G1-069
layerarea-V1-2,G1-076,G1,standard,80,50,155,40,60,30,12,G1-070
layerarea-V1-2,G1-077,G1,standard,275,120,155,40,60,30,12,G1-071
layerarea-V1-2,G1-078,G1,standard,315,120,155,40,60,30,12,G1-072
layerarea-V1-2,G1-079,G1,standard,355,120,155,40,60,30,12,G1-073
layerarea-V1-2,G1-080,G1,standard,120,50,125,30,40,60,12,G1-067
