vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
V2-1,G1-006,G1,standard,120,180,50,60,40,30,12,G4-026
V2-1,G1-007,G1,standard,180,180,50,60,40,30,12,G4-027
V2-1,G1-008,G1,standard,240,180,50,60,40,30,12,G4-028
V2-1,G1-009,G1,standard,300,180,50,60,40,30,12,G4-029
V2-1,G1-010,G1,standard,360,180,50,60,40,30,12,G4-029
V2-1,G1-011,G1,standard,420,180,50,60,40,30,12,G4-030
V2-1,G1-012,G1,standard,480,180,50,60,40,30,12,G4-031
V2-1,G1-013,G1,standard,540,180,50,60,40,30,12,G4-032
V2-1,G1-014,G1,standard,600,200,50,40,30,60,12,G4-032
V2-1,G1-015,G1,standard,640,0,60,40,60,30,12,G5-001
V2-1,G1-016,G1,standard,640,60,60,40,60,30,12,G5-003
V2-1,G1-017,G1,standard,640,120,60,40,60,30,12,G5-004
V2-1,G1-018,G1,standard,640,180,60,40,60,30,12,G5-006
V2-1,G1-019,G1,standard,480,140,80,60,40,30,12,G1-001
V2-1,G1-020,G1,standard,540,140,80,60,40,30,12,G1-002
V2-1,G1-021,G1,standard,600,140,80,40,60,30,12,G1-003
V2-1,G1-022,G1,standard,0,180,80,60,40,30,12,G1-004
V2-1,G1-023,G1,standard,60,180,80,60,40,30,12,G1-005
V2-1,G1-024,G1,standard,120,180,80,60,40,30,12,G1-006
V2-1,G1-025,G1,standard,180,180,80,60,40,30,12,G1-007
V2-1,G1-026,G1,standard,240,180,80,60,40,30,12,G1-008
V2-1,G1-027,G1,standard,300,180,80,60,40,30,12,G1-009
V2-1,G1-028,G1,standard,360,180,80,60,40,30,12,G1-010
V2-1,G1-029,G1,standard,420,180,80,60,40,30,12,G1-011
V2-1,G1-030,G1,standard,480,180,80,60,40,30,12,G1-012
V2-1,G1-031,G1,standard,540,180,80,60,40,30,12,G1-013
V2-1,G1-032,G1,standard,640,0,90,40,60,30,12,G1-015
V2-1,G1-033,G1,standard,640,60,90,40,60,30,12,G1-016
V2-1,G1-034,G1,standard,640,120,90,40,60,30,12,G1-017
V2-1,G1-035,G1,standard,640,180,90,40,60,30,12,G1-018
V2-1,G1-036,G1,standard,0,0,100,60,40,30,12,G4-033
V2-1,G1-037,G1,standard,60,0,100,60,40,30,12,G4-034
V2-1,G1-038,G1,standard,120,0,100,60,40,30,12,G4-034
V2-1,G1-039,G1,standard,180,0,100,60,40,30,12,G4-035
V2-1,G1-040,G1,standard,240,0,100,60,40,30,12,G4-036
V2-1,G1-041,G1,standard,300,0,100,60,40,30,12,G4-037
V2-1,G1-042,G1,standard,360,0,100,60,40,30,12,G4-037
V2-1,G1-043,G1,standard,420,0,100,60,40,30,12,G4-038
V2-1,G1-044,G1,standard,480,0,100,60,40,30,12,G4-039
V2-1,G1-045,G1,standard,540,0,100,60,40,30,12,G4-040
V2-1,G1-046,G1,standard,600,0,100,40,60,30,12,G4-040
V2-1,G1-047,G1,standard,0,60,110,60,40,30,12,G5-007
V2-1,G1-048,G1,standard,60,60,110,60,40,30,12,G5-009
V2-1,G1-049,G1,standard,120,60,110,60,40,30,12,G5-010
V2-1,G1-050,G1,standard,180,60,110,60,40,30,12,G5-012
V2-1,G1-051,G1,standard,240,60,110,60,40,30,12,G5-013
V2-1,G1-052,G1,standard,300,60,110,60,40,30,12,G5-015
V2-1,G1-053,G1,standard,360,60,110,60,40,30,12,G5-016
V2-1,G1-054,G1,standard,420,60,110,60,40,30,12,G5-018
V2-1,G1-055,G1,standard,480,60,110,60,40,30,12,G5-019
V2-1,G1-056,G1,standard,540,60,110,60,40,30,12,G5-021
V2-1,G1-057,G1,standard,600,60,110,40,60,30,12,G5-022
V2-1,G1-058,G1,standard,0,100,110,60,40,30,12,G5-023
V2-1,G1-059,G1,standard,60,100,110,60,40,30,12,G5-025
V2-1,G1-060,G1,standard,120,100,110,60,40,30,12,G5-026
V2-1,G1-061,G1,standard,180,100,110,60,40,30,12,G5-028
V2-1,G1-062,G1,standard,240,100,110,60,40,30,12,G5-029
V2-1,G1-063,G1,standard,300,100,110,60,40,30,12,G5-031
V2-1,G1-064,G1,standard,360,100,110,60,40,30,12,G5-032
V2-1,G1-065,G1,standard,420,100,110,60,40,30,12,G5-034
V2-1,G1-066,G1,standard,480,100,110,60,40,30,12,G5-035
V2-1,G1-067,G1,standard,540,100,110,60,40,30,12,G5-037
V2-1,G1-068,G1,standard,600,120,110,40,60,30,12,G1-021
V2-1,G1-069,G1,standard,0,140,110,60,40,30,12,G5-039
V2-1,G1-070,G1,standard,60,140,110,60,40,30,12,G5-041
V2-1,G1-071,G1,standard,120,140,110,60,40,30,12,G5-042
V2-1,G1-072,G1,standard,180,140,110,60,40,30,12,G5-044
V2-1,G1-073,G1,standard,240,140,110,60,40,30,12,G5-045
V2-1,G1-074,G1,standard,300,140,110,60,40,30,12,G5-047
V2-1,G1-075,G1,standard,360,140,110,60,40,30,12,G5-048
V2-1,G1-076,G1,standard,420,140,110,60,40,30,12,G5-050
V2-1,G1-077,G1,standard,480,140,110,60,40,30,12,G1-019
V2-1,G1-078,G1,standard,540,140,110,60,40,30,12,G1-020
V2-1,G1-079,G1,standard,0,180,110,60,40,30,12,G1-022
V2-1,G1-080,G1,standard,60,180,110,60,40,30,12,G1-023
V2-1,G2-001,G2,standard,0,220,50,50,25,35,8,G4-025
V2-1,G2-002,G2,standard,50,220,50,50,25,35,8,G4-025
V2-1,G2-003,G2,standard,100,220,50,50,25,35,8,G4-026
V2-1,G2-004,G2,standard,150,220,50,50,25,35,8,G4-027
V2-1,G2-005,G2,standard,200,220,50,50,25,35,8,G4-027
V2-1,G2-006,G2,standard,250,220,50,50,25,35,8,G4-028
V2-1,G2-007,G2,standard,300,220,50,50,25,35,8,G4-029
V2-1,G2-008,G2,standard,350,220,50,50,25,35,8,G4-029
V2-1,G2-009,G2,standard,400,220,50,50,25,35,8,G4-030
V2-1,G2-010,G2,standard,450,220,50,50,25,35,8,G4-030
V2-1,G2-011,G2,standard,500,220,50,50,25,35,8,G4-031
V2-1,G2-012,G2,standard,550,220,50,50,25,35,8,G4-032
V2-1,G2-013,G2,standard,0,220,85,50,25,35,8,G2-001
V2-1,G2-014,G2,standard,50,220,85,50,25,35,8,G2-002
V2-1,G2-015,G2,standard,100,220,85,50,25,35,8,G2-003
V2-1,G2-016,G2,standard,150,220,85,50,25,35,8,G2-004
V2-1,G2-017,G2,standard,200,220,85,50,25,35,8,G2-005
V2-1,G2-018,G2,standard,250,220,85,50,25,35,8,G2-006
V2-1,G2-019,G2,standard,300,220,85,50,25,35,8,G2-007
V2-1,G2-020,G2,standard,350,220,85,50,25,35,8,G2-008
V2-1,G2-021,G2,standard,400,220,85,50,25,35,8,G2-009
V2-1,G2-022,G2,standard,450,220,85,50,25,35,8,G2-010
V2-1,G2-023,G2,standard,500,220,85,50,25,35,8,G2-011
V2-1,G2-024,G2,standard,550,220,85,50,25,35,8,G2-012
V2-1,G2-025,G2,standard,120,180,110,50,35,25,8,G1-024
V2-1,G2-026,G2,standard,170,180,110,50,35,25,8,G1-025
V2-1,G2-027,G2,standard,220,180,110,50,35,25,8,G1-026
V2-1,G2-028,G2,standard,270,180,110,50,35,25,8,G1-026
V2-1,G2-029,G2,standard,320,180,110,50,35,25,8,G1-027
V2-1,G2-030,G2,standard,370,180,110,50,35,25,8,G1-028
V2-1,G2-031,G2,standard,420,180,110,50,35,25,8,G1-029
V2-1,G2-032,G2,standard,470,180,110,50,35,25,8,G1-030
V2-1,G2-033,G2,standard,520,180,110,50,35,25,8,G1-031
V2-1,G2-034,G2,standard,570,180,110,50,35,25,8,G1-031
V2-1,G2-035,G2,standard,640,0,120,35,50,25,8,G1-032
V2-1,G2-036,G2,standard,640,50,120,35,50,25,8,G1-033
V2-1,G2-037,G2,standard,640,100,120,35,50,25,8,G1-034
V2-1,G2-038,G2,standard,640,150,120,35,50,25,8,G1-034
V2-1,G2-039,G2,standard,640,200,120,35,25,50,8,G1-035
V2-1,G2-040,G2,standard,0,220,120,50,25,35,8,G2-013
V2-1,G2-041,G2,standard,50,220,120,50,25,35,8,G2-014
V2-1,G2-042,G2,standard,100,220,120,50,25,35,8,G2-015
V2-1,G2-043,G2,standard,150,220,120,50,25,35,8,G2-016
V2-1,G2-044,G2,standard,200,220,120,50,25,35,8,G2-017
V2-1,G2-045,G2,standard,250,220,120,50,25,35,8,G2-018
V2-1,G2-046,G2,standard,300,220,120,50,25,35,8,G2-019
V2-1,G2-047,G2,standard,350,220,120,50,25,35,8,G2-020
V2-1,G2-048,G2,standard,400,220,120,50,25,35,8,G2-021
V2-1,G2-049,G2,standard,450,220,120,50,25,35,8,G2-022
V2-1,G2-050,G2,standard,500,220,120,50,25,35,8,G2-023
V2-1,G2-051,G2,standard,550,220,120,50,25,35,8,G2-024
V2-1,G2-052,G2,standard,0,0,130,50,35,25,8,G1-036
V2-1,G2-053,G2,standard,50,0,130,50,35,25,8,G1-037
V2-1,G2-054,G2,standard,100,0,130,50,35,25,8,G1-038
V2-1,G2-055,G2,standard,150,0,130,50,35,25,8,G1-038
V2-1,G2-056,G2,standard,200,0,130,50,35,25,8,G1-039
V2-1,G2-057,G2,standard,250,0,130,50,35,25,8,G1-040
V2-1,G2-058,G2,standard,300,0,130,50,35,25,8,G1-041
V2-1,G2-059,G2,standard,350,0,130,50,35,25,8,G1-042
V2-1,G2-060,G2,standard,400,0,130,50,35,25,8,G1-043
V2-1,G2-061,G2,standard,450,0,130,50,35,25,8,G1-043
V2-1,G2-062,G2,standard,500,0,130,50,35,25,8,G1-044
V2-1,G2-063,G2,standard,550,0,130,50,35,25,8,G1-045
V2-1,G2-064,G2,standard,600,0,130,35,50,25,8,G1-046
V2-1,G2-065,G2,standard,120,180,135,50,35,25,8,G2-025
V2-1,G2-066,G2,standard,170,180,135,50,35,25,8,G2-026
V2-1,G2-067,G2,standard,220,180,135,50,35,25,8,G2-027
V2-1,G2-068,G2,standard,270,180,135,50,35,25,8,G2-028
V2-1,G2-069,G2,standard,320,180,135,50,35,25,8,G2-029
V2-1,G2-070,G2,standard,370,180,135,50,35,25,8,G2-030
V2-1,G2-071,G2,standard,420,180,135,50,35,25,8,G2-031
V2-1,G2-072,G2,standard,470,180,135,50,35,25,8,G2-032
V2-1,G2-073,G2,standard,520,180,135,50,35,25,8,G2-033
V2-1,G2-074,G2,standard,570,180,135,50,35,25,8,G2-034
V2-1,G2-075,G2,standard,0,60,140,50,35,25,8,G1-047
V2-1,G2-076,G2,standard,50,60,140,50,35,25,8,G1-048
V2-1,G2-077,G2,standard,100,60,140,50,35,25,8,G1-049
V2-1,G2-078,G2,standard,150,60,140,50,35,25,8,G1-049
V2-1,G2-079,G2,standard,200,60,140,50,35,25,8,G1-050
V2-1,G2-080,G2,standard,250,60,140,50,35,25,8,G1-051
V2-1,G2-081,G2,standard,300,60,140,50,35,25,8,G1-052
V2-1,G2-082,G2,standard,350,60,140,50,35,25,8,G1-053
V2-1,G2-083,G2,standard,400,60,140,50,35,25,8,G1-054
V2-1,G2-084,G2,standard,450,60,140,50,35,25,8,G1-054
V2-1,G2-085,G2,standard,500,60,140,50,35,25,8,G1-055
V2-1,G2-086,G2,standard,550,60,140,50,35,25,8,G1-056
V2-1,G2-087,G2,standard,600,60,140,35,50,25,8,G1-057
V2-1,G2-088,G2,standard,0,95,140,50,35,25,8,G1-058
V2-1,G2-089,G2,standard,50,95,140,50,35,25,8,G1-059
V2-1,G2-090,G2,standard,100,95,140,50,35,25,8,G1-060
V2-1,G2-091,G2,standard,150,95,140,50,35,25,8,G1-060
V2-1,G2-092,G2,standard,200,95,140,50,35,25,8,G1-061
V2-1,G2-093,G2,standard,250,95,140,50,35,25,8,G1-062
V2-1,G2-094,G2,standard,300,95,140,50,35,25,8,G1-063
V2-1,G2-095,G2,standard,350,95,140,50,35,25,8,G1-064
V2-1,G2-096,G2,standard,400,95,140,50,35,25,8,G1-065
V2-1,G2-097,G2,standard,450,95,140,50,35,25,8,G1-065
V2-1,G2-098,G2,standard,500,95,140,50,35,25,8,G1-066
V2-1,G2-099,G2,standard,550,95,140,50,35,25,8,G1-067
V2-1,G2-100,G2,standard,600,110,140,35,50,25,8,G1-068
V2-1,G3-001,G3,fragile,0,130,140,70,50,40,15,G1-058|G1-059|G1-069|G1-070
V2-1,G3-002,G3,fragile,70,130,140,70,50,40,15,G1-059|G1-060|G1-070|G1-071
V2-1,G3-003,G3,fragile,140,130,140,70,50,40,15,G1-060|G1-061|G1-071|G1-072
V2-1,G3-004,G3,fragile,210,130,140,70,50,40,15,G1-061|G1-062|G1-072|G1-073
V2-1,G3-005,G3,fragile,280,130,140,70,50,40,15,G1-062|G1-063|G1-073|G1-074
V2-1,G3-006,G3,fragile,350,130,140,70,50,40,15,G1-063|G1-064|G1-074|G1-075
V2-1,G3-007,G3,fragile,420,130,140,70,50,40,15,G1-065|G1-066|G1-076|G1-077
V2-1,G3-008,G3,fragile,490,130,140,70,50,40,15,G1-066|G1-067|G1-077|G1-078
V2-1,G3-009,G3,fragile,0,60,165,70,50,40,15,G2-075|G2-076|G2-088|G2-089
V2-1,G3-010,G3,fragile,70,60,165,70,50,40,15,G2-076|G2-077|G2-089|G2-090
V2-1,G3-011,G3,fragile,140,60,165,70,50,40,15,G2-077|G2-078|G2-079|G2-090|G2-091|G2-092
V2-1,G3-012,G3,fragile,210,60,165,70,50,40,15,G2-079|G2-080|G2-092|G2-093
V2-1,G3-013,G3,fragile,280,60,165,70,50,40,15,G2-080|G2-081|G2-093|G2-094
V2-1,G3-014,G3,fragile,350,60,165,70,50,40,15,G2-082|G2-083|G2-095|G2-096
V2-1,G3-015,G3,fragile,420,60,165,70,50,40,15,G2-083|G2-084|G2-096|G2-097
V2-1,G3-016,G3,fragile,490,60,165,70,50,40,15,G2-084|G2-085|G2-086|G2-097|G2-098|G2-099
V2-1,G3-017,G3,fragile,560,60,165,70,50,40,15,G2-086|G2-087|G2-099
