vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
sa-V1-1,G5-033,G5,directed,80,120,0,40,40,60,18,floor
sa-V1-1,G5-034,G5,directed,120,120,0,40,40,60,18,floor
sa-V1-1,G5-035,G5,directed,160,120,0,40,40,60,18,floor
sa-V1-1,G5-036,G5,directed,200,120,0,40,40,60,18,floor
sa-V1-1,G5-037,G5,directed,240,120,0,40,40,60,18,floor
sa-V1-1,G5-038,G5,directed,280,120,0,40,40,60,18,floor
sa-V1-1,G5-039,G5,directed,320,120,0,40,40,60,18,floor
sa-V1-1,G5-040,G5,directed,360,120,0,40,40,60,18,floor
sa-V1-1,G5-041,G5,directed,0,160,0,40,40,60,18,floor
sa-V1-1,G5-042,G5,directed,40,160,0,40,40,60,18,floor
sa-V1-1,G5-043,G5,directed,80,160,0,40,40,60,18,floor
sa-V1-1,G5-044,G5,directed,120,160,0,40,40,60,18,floor
sa-V1-1,G5-045,G5,directed,160,160,0,40,40,60,18,floor
sa-V1-1,G5-046,G5,directed,200,160,0,40,40,60,18,floor
sa-V1-1,G5-047,G5,directed,240,160,0,40,40,60,18,floor
sa-V1-1,G5-048,G5,directed,280,160,0,40,40,60,18,floor
sa-V1-1,G5-049,G5,directed,320,160,0,40,40,60,18,floor
sa-V1-1,G5-050,G5,directed,360,160,0,40,40,60,18,floor
sa-V1-1,G4-001,G4,directed,0,0,60,80,60,50,25,G5-001
sa-V1-1,G4-002,G4,directed,80,0,60,80,60,50,25,G5-003
sa-V1-1,G4-003,G4,directed,160,0,60,80,60,50,25,G5-005
sa-V1-1,G4-004,G4,directed,240,0,60,80,60,50,25,G5-007
sa-V1-1,G4-005,G4,directed,320,0,60,80,60,50,25,G5-009
sa-V1-1,G4-006,G4,directed,0,60,60,80,60,50,25,G5-021
sa-V1-1,G4-007,G4,directed,80,60,60,80,60,50,25,G5-023
sa-V1-1,G4-008,G4,directed,160,60,60,80,60,50,25,G5-025
sa-V1-1,G4-009,G4,directed,240,60,60,80,60,50,25,G5-027
sa-V1-1,G4-010,G4,directed,320,60,60,80,60,50,25,G5-029
sa-V1-1,G4-011,G4,directed,0,120,60,80,60,50,25,G5-031
sa-V1-1,G4-012,G4,directed,80,120,60,80,60,50,25,G5-033
sa-V1-1,G4-013,G4,directed,160,120,60,80,60,50,25,G5-035
sa-V1-1,G4-014,G4,directed,240,120,60,80,60,50,25,G5-037
sa-V1-1,G4-015,G4,directed,320,120,60,80,60,50,25,G5-039
sa-V1-1,G4-016,G4,directed,0,0,110,80,60,50,25,G4-001
sa-V1-1,G4-017,G4,directed,80,0,110,80,60,50,25,G4-002
sa-V1-1,G4-018,G4,directed,160,0,110,80,60,50,25,G4-003
sa-V1-1,G4-019,G4,directed,240,0,110,80,60,50,25,G4-004
sa-V1-1,G4-020,G4,directed,320,0,110,80,60,50,25,G4-005
sa-V1-1,G4-021,G4,directed,0,60,110,80,60,50,25,G4-006
sa-V1-1,G4-022,G4,directed,80,60,110,80,60,50,25,G4-007
sa-V1-1,G4-023,G4,directed,160,60,110,80,60,50,25,G4-008
sa-V1-1,G4-024,G4,directed,240,60,110,80,60,50,25,G4-009
sa-V1-1,G4-025,G4,directed,320,60,110,80,60,50,25,G4-010
sa-V1-1,G4-026,G4,directed,0,120,110,80,60,50,25,G4-011
sa-V1-1,G4-027,G4,directed,80,120,110,80,60,50,25,G4-012
sa-V1-1,G4-028,G4,directed,160,120,110,80,60,50,25,G4-013
sa-V1-1,G4-029,G4,directed,240,120,110,80,60,50,25,G4-014
sa-V1-1,G4-030,G4,directed,320,120,110,80,60,50,25,G4-015
sa-V1-1,G4-031,G4,directed,0,0,160,80,60,50,25,G4-016
sa-V1-1,G4-032,G4,directed,80,0,160,80,60,50,25,G4-017
sa-V1-1,G4-033,G4,directed,160,0,160,80,60,50,25,G4-018
sa-V1-1,G4-034,G4,directed,240,0,160,80,60,50,25,G4-019
sa-V1-1,G4-035,G4,directed,320,0,160,80,60,50,25,G4-020
sa-V1-1,G4-036,G4,directed,0,60,160,80,60,50,25,G4-021
sa-V1-1,G4-037,G4,directed,80,60,160,80,60,50,25,G4-022
sa-V1-1,G4-038,G4,directed,160,60,160,80,60,50,25,G4-023
sa-V1-1,G4-039,G4,directed,240,60,160,80,60,50,25,G4-024
sa-V1-1,G4-040,G4,directed,320,60,160,80,60,50,25,G4-025
sa-V1-1,G2-001,G2,standard,0,180,60,50,25,35,8,G5-041
sa-V1-1,G2-002,G2,standard,50,180,60,50,25,35,8,G5-042
sa-V1-1,G2-003,G2,standard,100,180,60,50,25,35,8,G5-044
sa-V1-1,G2-004,G2,standard,150,180,60,50,25,35,8,G5-045
sa-V1-1,G2-005,G2,standard,200,180,60,50,25,35,8,G5-046
sa-V1-1,G2-006,G2,standard,250,180,60,50,25,35,8,G5-047
sa-V1-1,G2-007,G2,standard,300,180,60,50,25,35,8,G5-049
sa-V1-1,G2-008,G2,standard,350,180,60,50,25,35,8,G5-050
sa-V1-1,G2-009,G2,standard,0,180,95,50,25,35,8,G2-001
sa-V1-1,G2-010,G2,standard,50,180,95,50,25,35,8,G2-002
sa-V1-1,G2-011,G2,standard,100,180,95,50,25,35,8,G2-003
sa-V1-1,G2-012,G2,standard,150,180,95,50,25,35,8,G2-004
sa-V1-1,G2-013,G2,standard,200,180,95,50,25,35,8,G2-005
sa-V1-1,G2-014,G2,standard,250,180,95,50,25,35,8,G2-006
sa-V1-1,G2-015,G2,standard,300,180,95,50,25,35,8,G2-007
sa-V1-1,G2-016,G2,standard,350,180,95,50,25,35,8,G2-008
sa-V1-1,G2-017,G2,standard,0,180,130,50,25,35,8,G2-009
sa-V1-1,G2-018,G2,standard,50,180,130,50,25,35,8,G2-010
sa-V1-1,G2-019,G2,standard,100,180,130,50,25,35,8,G2-011
sa-V1-1,G2-020,G2,standard,150,180,130,50,25,35,8,G2-012
sa-V1-1,G2-021,G2,standard,200,180,130,50,25,35,8,G2-013
sa-V1-1,G2-022,G2,standard,250,180,130,50,25,35,8,G2-014
sa-V1-1,G2-023,G2,standard,300,180,130,50,25,35,8,G2-015
sa-V1-1,G2-024,G2,standard,350,180,130,50,25,35,8,G2-016
sa-V1-1,G2-025,G2,standard,0,120,160,50,35,25,8,G4-026
sa-V1-1,G2-026,G2,standard,50,120,160,50,35,25,8,G4-026
sa-V1-1,G2-027,G2,standard,100,120,160,50,35,25,8,G4-027
sa-V1-1,G2-028,G2,standard,150,120,160,50,35,25,8,G4-028
sa-V1-1,G2-029,G2,standard,200,120,160,50,35,25,8,G4-028
sa-V1-1,G2-030,G2,standard,250,120,160,50,35,25,8,G4-029
sa-V1-1,G2-031,G2,standard,300,120,160,50,35,25,8,G4-030
sa-V1-1,G2-032,G2,standard,350,120,160,50,35,25,8,G4-030
sa-V1-1,G2-033,G2,standard,0,155,160,50,25,35,8,G4-026
sa-V1-1,G2-034,G2,standard,50,155,160,50,25,35,8,G4-026
sa-V1-1,G2-035,G2,standard,100,155,160,50,25,35,8,G4-027
sa-V1-1,G2-036,G2,standard,150,155,160,50,25,35,8,G4-028
sa-V1-1,G2-037,G2,standard,200,155,160,50,25,35,8,G4-028
sa-V1-1,G2-038,G2,standard,250,155,160,50,25,35,8,G4-029
sa-V1-1,G2-039,G2,standard,300,155,160,50,25,35,8,G4-030
sa-V1-1,G2-040,G2,standard,350,155,160,50,25,35,8,G4-030
sa-V1-1,G2-041,G2,standard,0,180,165,50,25,35,8,G2-017
sa-V1-1,G2-042,G2,standard,50,180,165,50,25,35,8,G2-018
sa-V1-1,G2-043,G2,standard,100,180,165,50,25,35,8,G2-019
sa-V1-1,G2-044,G2,standard,150,180,165,50,25,35,8,G2-020
sa-V1-1,G2-045,G2,standard,200,180,165,50,25,35,8,G2-021
sa-V1-1,G2-046,G2,standard,250,180,165,50,25,35,8,G2-022
sa-V1-1,G2-047,G2,standard,300,180,165,50,25,35,8,G2-023
sa-V1-1,G2-048,G2,standard,350,180,165,50,25,35,8,G2-024
sa-V1-1,G2-049,G2,standard,0,120,185,50,35,25,8,G2-025
sa-V1-1,G2-050,G2,standard,50,120,185,50,35,25,8,G2-026
sa-V1-1,G2-051,G2,standard,100,120,185,50,35,25,8,G2-027
sa-V1-1,G2-052,G2,standard,150,120,185,50,35,25,8,G2-028
sa-V1-1,G2-053,G2,standard,200,120,185,50,35,25,8,G2-029
sa-V1-1,G2-054,G2,standard,250,120,185,50,35,25,8,G2-030
sa-V1-1,G2-055,G2,standard,300,120,185,50,35,25,8,G2-031
sa-V1-1,G2-056,G2,standard,350,120,185,50,35,25,8,G2-032
sa-V1-2,G2-057,G2,standard,0,0,0,50,35,25,8,floor
sa-V1-2,G2-058,G2,standard,50,0,0,50,35,25,8,floor
sa-V1-2,G2-059,G2,standard,100,0,0,50,35,25,8,floor
sa-V1-2,G2-060,G2,standard,150,0,0,50,35,25,8,floor
sa-V1-2,G2-061,G2,standard,200,0,0,50,35,25,8,floor
sa-V1-2,G2-062,G2,standard,250,0,0,50,35,25,8,floor
sa-V1-2,G2-063,G2,standard,300,0,0,50,35,25,8,floor
sa-V1-2,G2-064,G2,standard,350,0,0,50,35,25,8,floor
sa-V1-2,G2-065,G2,standard,0,35,0,50,35,25,8,floor
sa-V1-2,G2-066,G2,standard,50,35,0,50,35,25,8,floor
sa-V1-2,G2-067,G2,standard,100,35,0,50,35,25,8,floor
sa-V1-2,G2-068,G2,standard,150,35,0,50,35,25,8,floor
sa-V1-2,G2-069,G2,standard,200,35,0,50,35,25,8,floor
sa-V1-2,G2-070,G2,standard,250,35,0,50,35,25,8,floor
sa-V1-2,G2-071,G2,standard,300,35,0,50,35,25,8,floor
sa-V1-2,G2-072,G2,standard,350,35,0,50,35,25,8,floor
sa-V1-2,G2-073,G2,standard,0,70,0,50,35,25,8,floor
sa-V1-2,G2-074,G2,standard,50,70,0,50,35,25,8,floor
sa-V1-2,G2-075,G2,standard,100,70,0,50,35,25,8,floor
sa-V1-2,G2-076,G2,standard,150,70,0,50,35,25,8,floor
sa-V1-2,G2-077,G2,standard,200,70,0,50,35,25,8,floor
sa-V1-2,G2-078,G2,standard,250,70,0,50,35,25,8,floor
sa-V1-2,G2-079,G2,standard,300,70,0,50,35,25,8,floor
sa-V1-2,G2-080,G2,standard,350,70,0,50,35,25,8,floor
sa-V1-2,G2-081,G2,standard,0,105,0,50,35,25,8,floor
sa-V1-2,G2-082,G2,standard,50,105,0,50,35,25,8,floor
sa-V1-2,G2-083,G2,standard,100,105,0,50,35,25,8,floor
sa-V1-2,G2-084,G2,standard,150,105,0,50,35,25,8,floor
sa-V1-2,G2-085,G2,standard,200,105,0,50,35,25,8,floor
sa-V1-2,G2-086,G2,standard,250,105,0,50,35,25,8,floor
sa-V1-2,G2-087,G2,standard,300,105,0,50,35,25,8,floor
sa-V1-2,G2-088,G2,standard,350,105,0,50,35,25,8,floor
sa-V1-2,G2-089,G2,standard,0,140,0,50,35,25,8,floor
sa-V1-2,G2-090,G2,standard,50,140,0,50,35,25,8,floor
sa-V1-2,G2-091,G2,standard,100,140,0,50,35,25,8,floor
sa-V1-2,G2-092,G2,standard,150,140,0,50,35,25,8,floor
sa-V1-2,G2-093,G2,standard,200,140,0,50,35,25,8,floor
sa-V1-2,G2-094,G2,standard,250,140,0,50,35,25,8,floor
sa-V1-2,G2-095,G2,standard,300,140,0,50,35,25,8,floor
sa-V1-2,G2-096,G2,standard,350,140,0,50,35,25,8,floor
sa-V1-2,G2-097,G2,standard,0,175,0,50,35,25,8,floor
sa-V1-2,G2-098,G2,standard,50,175,0,50,35,25,8,floor
sa-V1-2,G2-099,G2,standard,100,175,0,50,35,25,8,floor
sa-V1-2,G2-100,G2,standard,150,175,0,50,35,25,8,floor
sa-V1-2,G1-001,G1,standard,200,175,0,60,30,40,12,floor
sa-V1-2,G1-002,G1,standard,260,175,0,60,30,40,12,floor
sa-V1-2,G1-003,G1,standard,320,175,0,60,30,40,12,floor
sa-V1-2,G1-004,G1,standard,380,175,0,40,30,60,12,floor
sa-V1-2,G1-005,G1,standard,0,0,25,60,40,30,12,G2-057
sa-V1-2,G1-006,G1,standard,60,0,25,60,40,30,12,G2-058
sa-V1-2,G1-007,G1,standard,120,0,25,60,40,30,12,G2-059
sa-V1-2,G1-008,G1,standard,180,0,25,60,40,30,12,G2-061
sa-V1-2,G1-009,G1,standard,240,0,25,60,40,30,12,G2-062
sa-V1-2,G1-010,G1,standard,300,0,25,60,40,30,12,G2-063
sa-V1-2,G1-011,G1,standard,360,0,25,60,40,30,12,G2-064
sa-V1-2,G1-012,G1,standard,0,40,25,60,40,30,12,G2-065
sa-V1-2,G1-013,G1,standard,60,40,25,60,40,30,12,G2-066
sa-V1-2,G1-014,G1,standard,120,40,25,60,40,30,12,G2-067
sa-V1-2,G1-015,G1,standard,180,40,25,60,40,30,12,G2-069
sa-V1-2,G1-016,G1,standard,240,40,25,60,40,30,12,G2-070
sa-V1-2,G1-017,G1,standard,300,40,25,60,40,30,12,G2-071
sa-V1-2,G1-018,G1,standard,360,40,25,60,40,30,12,G2-072
sa-V1-2,G1-019,G1,standard,0,80,25,60,40,30,12,G2-073
sa-V1-2,G1-020,G1,standard,60,80,25,60,40,30,12,G2-074
sa-V1-2,G1-021,G1,standard,120,80,25,60,40,30,12,G2-075
sa-V1-2,G1-022,G1,standard,180,80,25,60,40,30,12,G2-077
sa-V1-2,G1-023,G1,standard,240,80,25,60,40,30,12,G2-078
sa-V1-2,G1-024,G1,standard,300,80,25,60,40,30,12,G2-079
sa-V1-2,G1-025,G1,standard,360,80,25,60,40,30,12,G2-080
sa-V1-2,G1-026,G1,standard,0,120,25,60,40,30,12,G2-081
sa-V1-2,G1-027,G1,standard,60,120,25,60,40,30,12,G2-082
sa-V1-2,G1-028,G1,standard,120,120,25,60,40,30,12,G2-083
sa-V1-2,G1-029,G1,standard,180,120,25,60,40,30,12,G2-085
sa-V1-2,G1-030,G1,standard,240,120,25,60,40,30,12,G2-086
sa-V1-2,G1-031,G1,standard,300,120,25,60,40,30,12,G2-087
sa-V1-2,G1-032,G1,standard,360,120,25,60,40,30,12,G2-088
sa-V1-2,G1-033,G1,standard,0,160,25,60,40,30,12,G2-097
sa-V1-2,G1-034,G1,standard,60,160,25,60,40,30,12,G2-098
sa-V1-2,G1-035,G1,standard,120,160,25,60,40,30,12,G2-099
sa-V1-2,G1-036,G1,standard,200,170,40,60,40,30,12,G1-001
sa-V1-2,G1-037,G1,standard,260,170,40,60,40,30,12,G1-002
sa-V1-2,G1-038,G1,standard,320,170,40,60,40,30,12,G1-003
sa-V1-2,G1-039,G1,standard,0,0,55,60,40,30,12,G1-005
sa-V1-2,G1-040,G1,standard,60,0,55,60,40,30,12,G1-006
sa-V1-2,G1-041,G1,standard,120,0,55,60,40,30,12,G1-007
sa-V1-2,G1-042,G1,standard,180,0,55,60,40,30,12,G1-008
sa-V1-2,G1-043,G1,standard,240,0,55,60,40,30,12,G1-009
sa-V1-2,G1-044,G1,standard,300,0,55,60,40,30,12,G1-010
sa-V1-2,G1-045,G1,standard,360,0,55,60,40,30,12,G1-011
sa-V1-2,G1-046,G1,standard,0,40,55,60,40,30,12,G1-012
sa-V1-2,G1-047,G1,standard,60,40,55,60,40,30,12,G1-013
sa-V1-2,G1-048,G1,standard,120,40,55,60,40,30,12,G1-014
sa-V1-2,G1-049,G1,standard,180,40,55,60,40,30,12,G1-015
sa-V1-2,G1-050,G1,standard,240,40,55,60,40,30,12,G1-016
sa-V1-2,G1-051,G1,standard,300,40,55,60,40,30,12,G1-017
sa-V1-2,G1-052,G1,standard,360,40,55,60,40,30,12,G1-018
sa-V1-2,G1-053,G1,standard,0,80,55,60,40,30,12,G1-019
sa-V1-2,G1-054,G1,standard,60,80,55,60,40,30,12,G1-020
sa-V1-2,G1-055,G1,standard,120,80,55,60,40,30,12,G1-021
sa-V1-2,G1-056,G1,standard,180,80,55,60,40,30,12,G1-022
sa-V1-2,G1-057,G1,standard,240,80,55,60,40,30,12,G1-023
sa-V1-2,G1-058,G1,standard,300,80,55,60,40,30,12,G1-024
sa-V1-2,G1-059,G1,standard,360,80,55,60,40,30,12,G1-025
sa-V1-2,G1-060,G1,standard,0,120,55,60,40,30,12,G1-026
sa-V1-2,G1-061,G1,standard,60,120,55,60,40,30,12,G1-027
sa-V1-2,G1-062,G1,standard,120,120,55,60,40,30,12,G1-028
sa-V1-2,G1-063,G1,standard,180,120,55,60,40,30,12,G1-029
sa-V1-2,G1-064,G1,standard,240,120,55,60,40,30,12,G1-030
sa-V1-2,G1-065,G1,standard,300,120,55,60,40,30,12,G1-031
sa-V1-2,G1-066,G1,standard,360,120,55,60,40,30,12,G1-032
sa-V1-2,G1-067,G1,standard,0,160,55,60,40,30,12,G1-033
sa-V1-2,G1-068,G1,standard,60,160,55,60,40,30,12,G1-034
sa-V1-2,G1-069,G1,standard,120,160,55,60,40,30,12,G1-035
sa-V1-2,G1-070,G1,standard,385,170,60,30,40,60,12,G1-004
sa-V1-2,G1-071,G1,standard,200,170,70,60,40,30,12,G1-036
sa-V1-2,G1-072,G1,standard,260,170,70,60,40,30,12,G1-037
sa-V1-2,G1-073,G1,standard,320,170,70,60,40,30,12,G1-038
sa-V1-2,G1-074,G1,standard,0,0,85,60,40,30,12,G1-039
sa-V1-2,G1-075,G1,standard,60,0,85,60,40,30,12,G1-040
sa-V1-2,G1-076,G1,standard,120,0,85,60,40,30,12,G1-041
sa-V1-2,G1-077,G1,standard,180,0,85,60,40,30,12,G1-042
sa-V1-2,G1-078,G1,standard,240,0,85,60,40,30,12,G1-043
sa-V1-2,G1-079,G1,standard,300,0,85,60,40,30,12,G1-044
sa-V1-2,G1-080,G1,standard,360,0,85,60,40,30,12,G1-045
sa-V1-2,G3-001,G3,fragile,0,40,85,70,50,40,15,G1-046|G1-047|G1-053|G1-054
sa-V1-2,G3-002,G3,fragile,70,40,85,70,50,40,15,G1-047|G1-048|G1-054|G1-055
sa-V1-2,G3-003,G3,fragile,140,40,85,70,50,40,15,G1-048|G1-049|G1-055|G1-056
sa-V1-2,G3-004,G3,fragile,210,40,85,70,50,40,15,G1-049|G1-050|G1-056|G1-057
sa-V1-2,G3-005,G3,fragile,280,40,85,70,50,40,15,G1-050|G1-051|G1-057|G1-058
sa-V1-2,G3-006,G3,fragile,350,40,85,70,50,40,15,G1-051|G1-052|G1-058|G1-059
sa-V1-2,G3-007,G3,fragile,0,90,85,70,50,40,15,G1-053|G1-054|G1-060|G1-061
sa-V1-2,G3-008,G3,fragile,70,90,85,70,50,40,15,G1-054|G1-055|G1-061|G1-062
sa-V1-2,G3-009,G3,fragile,140,90,85,70,50,40,15,G1-055|G1-056|G1-062|G1-063
sa-V1-2,G3-010,G3,fragile,210,90,85,70,50,40,15,G1-056|G1-057|G1-063|G1-064
sa-V1-2,G3-011,G3,fragile,280,90,85,70,50,40,15,G1-057|G1-058|G1-064|G1-065
sa-V1-2,G3-012,G3,fragile,350,90,85,70,50,40,15,G1-058|G1-059|G1-065|G1-066
sa-V1-2,G3-013,G3,fragile,0,140,85,70,50,40,15,G1-060|G1-061|G1-067|G1-068
sa-V1-2,G3-014,G3,fragile,70,140,85,70,50,40,15,G1-061|G1-062|G1-068|G1-069
