vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
layer-V1-2,G1-041,G1,standard,0,100,0,60,40,30,12,floor
layer-V1-2,G1-042,G1,standard,60,100,0,60,40,30,12,floor
layer-V1-2,G1-043,G1,standard,380,100,0,40,60,30,12,floor
layer-V1-2,G1-044,G1,standard,120,120,0,60,40,30,12,floor
layer-V1-2,G1-045,G1,standard,180,120,0,60,40,30,12,floor
layer-V1-2,G1-046,G1,standard,240,120,0,60,40,30,12,floor
layer-V1-2,G1-047,G1,standard,300,120,0,40,60,30,12,floor
layer-V1-2,G1-048,G1,standard,0,140,0,60,40,30,12,floor
layer-V1-2,G1-049,G1,standard,60,140,0,60,40,30,12,floor
layer-V1-2,G1-050,G1,standard,340,140,0,40,60,30,12,floor
layer-V1-2,G1-051,G1,standard,120,160,0,60,40,30,12,floor
layer-V1-2,G1-052,G1,standard,180,160,0,60,40,30,12,floor
layer-V1-2,G1-053,G1,standard,240,160,0,60,40,30,12,floor
layer-V1-2,G1-054,G1,standard,380,160,0,40,30,60,12,floor
layer-V1-2,G1-055,G1,standard,0,180,0,60,30,40,12,floor
layer-V1-2,G1-056,G1,standard,60,180,0,60,30,40,12,floor
layer-V1-2,G1-057,G1,standard,300,180,0,40,30,60,12,floor
layer-V1-2,G1-058,G1,standard,320,40,30,60,40,30,12,G1-032
layer-V1-2,G1-059,G1,standard,380,40,30,40,60,30,12,G1-033
layer-V1-2,G1-060,G1,standard,0,60,30,60,40,30,12,G1-034
layer-V1-2,G1-061,G1,standard,60,60,30,60,40,30,12,G1-035
layer-V1-2,G1-062,G1,standard,120,60,30,40,60,30,12,G1-036
layer-V1-2,G1-063,G1,standard,160,80,30,60,40,30,12,G1-037
layer-V1-2,G1-064,G1,standard,220,80,30,60,40,30,12,G1-038
layer-V1-2,G1-065,G1,standard,280,80,30,60,40,30,12,G1-039
layer-V1-2,G1-066,G1,standard,340,80,30,40,60,30,12,G1-040
layer-V1-2,G1-067,G1,standard,0,100,30,60,40,30,12,G1-041
layer-V1-2,G1-068,G1,standard,60,100,30,60,40,30,12,G1-042
layer-V1-2,G1-069,G1,standard,380,100,30,40,60,30,12,G1-043
layer-V1-2,G1-070,G1,standard,120,120,30,60,40,30,12,G1-044
layer-V1-2,G1-071,G1,standard,180,120,30,60,40,30,12,G1-045
layer-V1-2,G1-072,G1,standard,240,120,30,60,40,30,12,G1-046
layer-V1-2,G1-073,G1,standard,300,120,30,40,60,30,12,G1-047
layer-V1-2,G1-074,G1,standard,0,140,30,60,40,30,12,G1-048
layer-V1-2,G1-075,G1,standard,60,140,30,60,40,30,12,G1-049
layer-V1-2,G1-076,G1,standard,340,140,30,40,60,30,12,G1-050
layer-V1-2,G1-077,G1,standard,120,160,30,60,40,30,12,G1-051
layer-V1-2,G1-078,G1,standard,180,160,30,60,40,30,12,G1-052
layer-V1-2,G1-079,G1,standard,240,160,30,60,40,30,12,G1-053
layer-V1-2,G1-080,G1,standard,0,180,40,60,30,40,12,G1-055
layer-V1-2,G2-019,G2,standard,60,180,40,50,25,35,8,G1-056
layer-V1-2,G2-020,G2,standard,160,0,60,50,35,25,8,G5-041
layer-V1-2,G2-021,G2,standard,210,0,60,50,35,25,8,G5-042
layer-V1-2,G2-022,G2,standard,260,0,60,50,35,25,8,G5-044
layer-V1-2,G2-023,G2,standard,310,0,60,50,35,25,8,G5-045
layer-V1-2,G2-024,G2,standard,360,0,60,50,35,25,8,G5-046
layer-V1-2,G2-025,G2,standard,160,35,60,50,35,25,8,G5-047
layer-V1-2,G2-026,G2,standard,210,35,60,50,35,25,8,G5-048
layer-V1-2,G2-027,G2,standard,260,35,60,50,35,25,8,G5-050
layer-V1-2,G2-028,G2,standard,310,35,60,50,35,25,8,G1-058
layer-V1-2,G2-029,G2,standard,360,35,60,50,35,25,8,G1-059
layer-V1-2,G2-030,G2,standard,12,55,60,35,50,25,8,G1-060
layer-V1-2,G2-031,G2,standard,47,55,60,50,35,25,8,G1-061
layer-V1-2,G2-032,G2,standard,97,55,60,50,35,25,8,G1-062
layer-V1-2,G2-033,G2,standard,160,70,60,50,35,25,8,G1-063
layer-V1-2,G2-034,G2,standard,210,70,60,50,35,25,8,G1-064
layer-V1-2,G2-035,G2,standard,260,70,60,50,35,25,8,G1-065
layer-V1-2,G2-036,G2,standard,310,70,60,50,35,25,8,G1-065
layer-V1-2,G2-037,G2,standard,360,70,60,50,35,25,8,G1-059
layer-V1-2,G2-038,G2,standard,47,90,60,50,35,25,8,G1-068
layer-V1-2,G2-039,G2,standard,97,90,60,50,35,25,8,G1-062
layer-V1-2,G2-040,G2,standard,12,105,60,35,50,25,8,G1-067
layer-V1-2,G2-041,G2,standard,160,105,60,50,35,25,8,G1-071
layer-V1-2,G2-042,G2,standard,210,105,60,50,35,25,8,G1-071
layer-V1-2,G2-043,G2,standard,260,105,60,50,35,25,8,G1-072
layer-V1-2,G2-044,G2,standard,310,105,60,50,35,25,8,G1-073
layer-V1-2,G2-045,G2,standard,360,105,60,50,35,25,8,G1-069
layer-V1-2,G2-046,G2,standard,47,125,60,50,35,25,8,G1-075
layer-V1-2,G2-047,G2,standard,97,125,60,50,35,25,8,G1-070
layer-V1-2,G2-048,G2,standard,160,140,60,50,35,25,8,G1-071
layer-V1-2,G2-049,G2,standard,210,140,60,50,35,25,8,G1-071
layer-V1-2,G2-050,G2,standard,260,140,60,50,35,25,8,G1-072
layer-V1-2,G2-051,G2,standard,310,140,60,50,35,25,8,G1-073
layer-V1-2,G2-052,G2,standard,360,140,60,50,35,25,8,G1-069
layer-V1-2,G2-053,G2,standard,12,155,60,35,25,50,8,G1-074
layer-V1-2,G2-054,G2,standard,120,160,60,35,50,25,8,G1-077
layer-V1-2,G2-055,G2,standard,160,175,60,50,35,25,8,G1-078
layer-V1-2,G2-056,G2,standard,210,175,60,50,35,25,8,G1-078
layer-V1-2,G2-057,G2,standard,260,175,60,50,35,25,8,G1-079
layer-V1-2,G2-058,G2,standard,310,175,60,50,35,25,8,G1-057
layer-V1-2,G2-059,G2,standard,360,175,60,25,35,50,8,G1-076
layer-V1-2,G2-060,G2,standard,385,175,60,35,25,50,8,G1-054
layer-V1-2,G2-061,G2,standard,60,175,75,50,35,25,8,G2-019
layer-V1-2,G2-062,G2,standard,0,180,80,50,25,35,8,G1-080
layer-V1-2,G2-063,G2,standard,160,0,85,50,35,25,8,G2-020
layer-V1-2,G2-064,G2,standard,210,0,85,50,35,25,8,G2-021
layer-V1-2,G2-065,G2,standard,260,0,85,50,35,25,8,G2-022
layer-V1-2,G2-066,G2,standard,310,0,85,50,35,25,8,G2-023
layer-V1-2,G2-067,G2,standard,360,0,85,50,35,25,8,G2-024
layer-V1-2,G2-068,G2,standard,160,35,85,50,35,25,8,G2-025
layer-V1-2,G2-069,G2,standard,210,35,85,50,35,25,8,G2-026
layer-V1-2,G2-070,G2,standard,260,35,85,50,35,25,8,G2-027
layer-V1-2,G2-071,G2,standard,310,35,85,50,35,25,8,G2-028
layer-V1-2,G2-072,G2,standard,360,35,85,50,35,25,8,G2-029
layer-V1-2,G2-073,G2,standard,12,55,85,50,35,25,8,G2-030
layer-V1-2,G2-074,G2,standard,62,55,85,50,35,25,8,G2-031
layer-V1-2,G2-075,G2,standard,112,55,85,35,50,25,8,G2-032
layer-V1-2,G2-076,G2,standard,160,70,85,50,35,25,8,G2-033
layer-V1-2,G2-077,G2,standard,210,70,85,50,35,25,8,G2-034
layer-V1-2,G2-078,G2,standard,260,70,85,50,35,25,8,G2-035
layer-V1-2,G2-079,G2,standard,310,70,85,50,35,25,8,G2-036
layer-V1-2,G2-080,G2,standard,360,70,85,50,35,25,8,G2-037
layer-V1-2,G2-081,G2,standard,12,90,85,50,35,25,8,G2-040
layer-V1-2,G2-082,G2,standard,62,90,85,50,35,25,8,G2-038
layer-V1-2,G2-083,G2,standard,112,105,85,50,35,25,8,G2-039
layer-V1-2,G2-084,G2,standard,162,105,85,50,35,25,8,G2-041
layer-V1-2,G2-085,G2,standard,212,105,85,50,35,25,8,G2-042
layer-V1-2,G2-086,G2,standard,262,105,85,50,35,25,8,G2-043
layer-V1-2,G2-087,G2,standard,312,105,85,50,35,25,8,G2-044
layer-V1-2,G2-088,G2,standard,362,105,85,50,35,25,8,G2-045
layer-V1-2,G2-089,G2,standard,12,125,85,50,25,35,8,G2-040
layer-V1-2,G2-090,G2,standard,62,125,85,50,35,25,8,G2-046
layer-V1-2,G2-091,G2,standard,112,140,85,50,35,25,8,G2-047
layer-V1-2,G2-092,G2,standard,162,140,85,50,35,25,8,G2-048
layer-V1-2,G2-093,G2,standard,212,140,85,50,35,25,8,G2-049
layer-V1-2,G2-094,G2,standard,262,140,85,50,35,25,8,G2-050
layer-V1-2,G2-095,G2,standard,312,140,85,50,35,25,8,G2-051
layer-V1-2,G2-096,G2,standard,362,140,85,50,35,25,8,G2-052
layer-V1-2,G2-097,G2,standard,112,175,85,50,35,25,8,G2-054
layer-V1-2,G2-098,G2,standard,162,175,85,50,35,25,8,G2-055
layer-V1-2,G2-099,G2,standard,212,175,85,50,35,25,8,G2-056
layer-V1-2,G2-100,G2,standard,262,175,85,50,35,25,8,G2-057
layer-V1-2,G3-005,G3,fragile,160,0,110,70,50,40,15,G2-063|G2-064|G2-068|G2-069
layer-V1-2,G3-006,G3,fragile,230,0,110,70,50,40,15,G2-064|G2-065|G2-069|G2-070
layer-V1-2,G3-007,G3,fragile,300,0,110,70,50,40,15,G2-065|G2-066|G2-067|G2-070|G2-071|G2-072
layer-V1-2,G3-008,G3,fragile,160,50,110,70,50,40,15,G2-068|G2-069|G2-076|G2-077
layer-V1-2,G3-009,G3,fragile,230,50,110,70,50,40,15,G2-069|G2-070|G2-077|G2-078
layer-V1-2,G3-010,G3,fragile,300,50,110,70,50,40,15,G2-070|G2-071|G2-072|G2-078|G2-079|G2-080
layer-V1-2,G3-011,G3,fragile,12,55,110,70,50,40,15,G2-073|G2-074|G2-081|G2-082
layer-V1-2,G3-012,G3,fragile,82,55,110,50,70,40,15,G2-074|G2-075|G2-082|G2-083
layer-V1-2,G3-013,G3,fragile,160,100,110,70,50,40,15,G2-076|G2-077|G2-083|G2-084|G2-085|G2-091|G2-092|G2-093
layer-V1-2,G3-014,G3,fragile,230,100,110,70,50,40,15,G2-077|G2-078|G2-085|G2-086|G2-093|G2-094
layer-V1-2,G3-015,G3,fragile,300,100,110,70,50,40,15,G2-078|G2-079|G2-080|G2-086|G2-087|G2-088|G2-094|G2-095|G2-096
layer-V1-2,G3-016,G3,fragile,160,150,110,70,50,40,15,G2-091|G2-092|G2-093|G2-097|G2-098|G2-099
layer-V1-2,G3-017,G3,fragile,230,150,110,70,50,40,15,G2-093|G2-094|G2-099|G2-100
