vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
balanced-V1-1,G5-006,G5,directed,360,60,50,40,40,60,18,G4-012
balanced-V1-1,G5-007,G5,directed,160,100,50,40,40,60,18,G4-010
balanced-V1-1,G5-008,G5,directed,200,100,50,40,40,60,18,G4-010
balanced-V1-1,G5-009,G5,directed,240,100,50,40,40,60,18,G4-011
balanced-V1-1,G5-010,G5,directed,280,100,50,40,40,60,18,G4-011
balanced-V1-1,G5-011,G5,directed,320,100,50,40,40,60,18,G4-012
balanced-V1-1,G5-012,G5,directed,360,100,50,40,40,60,18,G4-012
balanced-V1-1,G5-013,G5,directed,0,110,50,40,40,60,18,G4-013
balanced-V1-1,G5-014,G5,directed,40,110,50,40,40,60,18,G4-013
balanced-V1-1,G5-015,G5,directed,80,120,50,40,40,60,18,G4-014
balanced-V1-1,G5-016,G5,directed,120,120,50,40,40,60,18,G4-014
balanced-V1-1,G5-017,G5,directed,160,140,50,40,40,60,18,G4-015
balanced-V1-1,G5-018,G5,directed,200,140,50,40,40,60,18,G4-015
balanced-V1-1,G5-019,G5,directed,240,140,50,40,40,60,18,G4-016
balanced-V1-1,G5-020,G5,directed,280,140,50,40,40,60,18,G4-016
balanced-V1-1,G5-021,G5,directed,320,140,50,40,40,60,18,G4-017
balanced-V1-1,G5-022,G5,directed,360,140,50,40,40,60,18,G4-017
balanced-V1-1,G5-023,G5,directed,0,150,50,40,40,60,18,G4-013
balanced-V1-1,G5-024,G5,directed,40,150,50,40,40,60,18,G4-013
balanced-V1-1,G5-025,G5,directed,80,160,50,40,40,60,18,G4-014
balanced-V1-1,G2-009,G2,standard,0,180,0,50,25,35,8,floor
balanced-V1-1,G2-010,G2,standard,50,180,0,50,25,35,8,floor
balanced-V1-1,G2-011,G2,standard,100,180,0,50,25,35,8,floor
balanced-V1-1,G2-012,G2,standard,150,180,0,50,25,35,8,floor
balanced-V1-1,G2-013,G2,standard,200,180,0,50,25,35,8,floor
balanced-V1-1,G2-014,G2,standard,250,180,0,50,25,35,8,floor
balanced-V1-1,G2-015,G2,standard,300,180,0,50,25,35,8,floor
balanced-V1-1,G2-016,G2,standard,350,180,0,50,25,35,8,floor
balanced-V1-1,G2-017,G2,standard,150,180,35,50,25,35,8,G2-012
balanced-V1-1,G2-018,G2,standard,200,180,35,50,25,35,8,G2-013
balanced-V1-1,G2-019,G2,standard,250,180,35,50,25,35,8,G2-014
balanced-V1-1,G2-020,G2,standard,300,180,35,50,25,35,8,G2-015
balanced-V1-1,G2-021,G2,standard,350,180,35,50,25,35,8,G2-016
balanced-V1-1,G2-022,G2,standard,120,160,50,25,35,50,8,G4-014
balanced-V1-1,G2-023,G2,standard,150,180,70,50,25,35,8,G2-017
balanced-V1-1,G2-024,G2,standard,200,180,70,50,25,35,8,G2-018
balanced-V1-1,G2-025,G2,standard,250,180,70,50,25,35,8,G2-019
balanced-V1-1,G2-026,G2,standard,300,180,70,50,25,35,8,G2-020
balanced-V1-1,G2-027,G2,standard,350,180,70,50,25,35,8,G2-021
balanced-V1-1,G2-028,G2,standard,150,0,100,50,35,25,8,G4-018
balanced-V1-1,G2-029,G2,standard,200,0,100,50,35,25,8,G4-018
balanced-V1-1,G2-030,G2,standard,250,0,100,50,35,25,8,G4-019
balanced-V1-1,G2-031,G2,standard,300,0,100,50,35,25,8,G4-020
balanced-V1-1,G2-032,G2,standard,350,0,100,50,35,25,8,G4-020
balanced-V1-1,G2-033,G2,standard,150,35,100,50,25,35,8,G4-018
balanced-V1-1,G2-034,G2,standard,200,35,100,50,25,35,8,G4-018
balanced-V1-1,G2-035,G2,standard,250,35,100,50,25,35,8,G4-019
balanced-V1-1,G2-036,G2,standard,300,35,100,50,25,35,8,G4-020
balanced-V1-1,G2-037,G2,standard,350,35,100,50,25,35,8,G4-020
balanced-V1-1,G2-038,G2,standard,0,50,100,50,35,25,8,G4-021
balanced-V1-1,G2-039,G2,standard,50,50,100,50,35,25,8,G4-021
balanced-V1-1,G2-040,G2,standard,100,50,100,50,35,25,8,G4-022
balanced-V1-1,G2-041,G2,standard,0,85,100,50,25,35,8,G4-021
balanced-V1-1,G2-042,G2,standard,50,85,100,50,25,35,8,G4-021
balanced-V1-1,G2-043,G2,standard,100,85,100,50,35,25,8,G4-022
balanced-V1-1,G2-044,G2,standard,120,160,100,25,50,35,8,G2-022
balanced-V1-1,G2-045,G2,standard,150,180,105,50,25,35,8,G2-023
balanced-V1-1,G2-046,G2,standard,200,180,105,50,25,35,8,G2-024
balanced-V1-1,G2-047,G2,standard,250,180,105,50,25,35,8,G2-025
balanced-V1-1,G2-048,G2,standard,300,180,105,50,25,35,8,G2-026
balanced-V1-1,G2-049,G2,standard,350,180,105,50,25,35,8,G2-027
balanced-V1-1,G2-050,G2,standard,160,60,110,50,35,25,8,G5-001
balanced-V1-1,G2-051,G2,standard,210,60,110,50,35,25,8,G5-002
balanced-V1-1,G2-052,G2,standard,260,60,110,50,35,25,8,G5-004
balanced-V1-1,G2-053,G2,standard,310,60,110,50,35,25,8,G5-005
balanced-V1-1,G2-054,G2,standard,360,60,110,50,35,25,8,G5-006
balanced-V1-1,G1-001,G1,standard,160,95,110,60,40,30,12,G5-007
balanced-V1-1,G1-002,G1,standard,220,95,110,60,40,30,12,G5-009
balanced-V1-1,G1-003,G1,standard,280,95,110,60,40,30,12,G5-010
balanced-V1-1,G1-004,G1,standard,340,95,110,60,40,30,12,G5-012
balanced-V1-1,G1-005,G1,standard,0,110,110,60,40,30,12,G5-013
balanced-V1-1,G1-006,G1,standard,60,110,110,40,60,30,12,G5-014
balanced-V1-1,G1-007,G1,standard,120,120,110,40,30,60,12,G5-016
balanced-V1-1,G1-008,G1,standard,160,135,110,60,40,30,12,G5-017
balanced-V1-1,G1-009,G1,standard,220,135,110,60,40,30,12,G5-019
balanced-V1-1,G1-010,G1,standard,280,135,110,60,40,30,12,G5-020
balanced-V1-1,G1-011,G1,standard,340,135,110,60,40,30,12,G5-022
balanced-V1-1,G1-012,G1,standard,0,150,110,40,60,30,12,G5-023
balanced-V1-1,G1-013,G1,standard,60,170,110,60,40,30,12,G5-025
balanced-V1-1,G1-014,G1,standard,150,0,125,60,30,40,12,G2-028
balanced-V1-1,G1-015,G1,standard,210,0,125,60,30,40,12,G2-029
balanced-V1-1,G1-016,G1,standard,270,0,125,60,30,40,12,G2-030
balanced-V1-1,G1-017,G1,standard,330,0,125,60,30,40,12,G2-032
balanced-V1-1,G1-018,G1,standard,105,38,125,40,60,30,12,G2-040
balanced-V1-1,G1-019,G1,standard,0,50,125,60,30,40,12,G2-038
balanced-V1-1,G1-020,G1,standard,60,50,125,40,30,60,12,G2-039
balanced-V1-1,G1-021,G1,standard,145,32,135,60,30,40,12,G2-033
balanced-V1-1,G1-022,G1,standard,205,32,135,60,40,30,12,G2-034
balanced-V1-1,G1-023,G1,standard,265,32,135,60,40,30,12,G2-035
balanced-V1-1,G1-024,G1,standard,325,32,135,60,40,30,12,G2-037
balanced-V1-1,G1-025,G1,standard,385,32,135,30,60,40,12,G2-054
balanced-V1-1,G1-026,G1,standard,145,62,135,60,30,40,12,G2-050
balanced-V1-1,G1-027,G1,standard,120,160,135,30,40,60,12,G2-044
balanced-V1-1,G1-028,G1,standard,230,85,140,40,60,30,12,G1-002
balanced-V1-1,G1-029,G1,standard,270,85,140,60,40,30,12,G1-003
balanced-V1-1,G1-030,G1,standard,330,85,140,40,60,30,12,G1-004
balanced-V1-1,G1-031,G1,standard,160,95,140,60,40,30,12,G1-001
balanced-V1-1,G1-032,G1,standard,10,100,140,40,60,30,12,G1-005
balanced-V1-1,G1-033,G1,standard,50,100,140,60,40,30,12,G1-006
balanced-V1-1,G1-034,G1,standard,270,125,140,60,40,30,12,G1-010
balanced-V1-1,G1-035,G1,standard,160,135,140,60,40,30,12,G1-008
balanced-V1-1,G1-036,G1,standard,50,140,140,60,40,30,12,G1-006
balanced-V1-1,G1-037,G1,standard,230,145,140,40,60,30,12,G1-009
balanced-V1-1,G1-038,G1,standard,330,145,140,60,40,30,12,G1-011
balanced-V1-1,G1-039,G1,standard,5,160,140,30,40,60,12,G1-012
balanced-V1-1,G1-040,G1,standard,270,165,140,60,40,30,12,G2-047
balanced-V1-1,G3-005,G3,fragile,230,85,170,70,50,40,15,G1-028|G1-029|G1-034
balanced-V1-1,G3-006,G3,fragile,300,85,170,70,50,40,15,G1-029|G1-030|G1-034
balanced-V1-1,G3-007,G3,fragile,160,95,170,50,70,40,15,G1-031|G1-035
balanced-V1-1,G3-008,G3,fragile,10,100,170,70,50,40,15,G1-032|G1-033|G1-036
balanced-V1-1,G3-009,G3,fragile,230,135,170,70,50,40,15,G1-028|G1-034|G1-037|G1-040
balanced-V1-1,G3-010,G3,fragile,300,135,170,70,50,40,15,G1-030|G1-034|G1-038|G1-040
balanced-V1-2,G4-003,G4,directed,0,0,0,80,60,50,25,floor
balanced-V1-2,G2-005,G2,standard,0,0,50,35,50,25,8,G4-003
balanced-V1-2,G2-006,G2,standard,35,0,50,35,50,25,8,G4-003
balanced-V1-2,G3-003,G3,fragile,0,0,75,70,50,40,15,G2-005|G2-006
balanced-V1-2,G4-004,G4,directed,80,0,0,80,60,50,25,floor
balanced-V1-2,G2-007,G2,standard,80,0,50,35,50,25,8,G4-004
balanced-V1-2,G2-008,G2,standard,115,0,50,35,50,25,8,G4-004
balanced-V1-2,G3-004,G3,fragile,80,0,75,70,50,40,15,G2-007|G2-008
balanced-V1-2,G4-023,G4,directed,160,0,0,80,60,50,25,floor
balanced-V1-2,G4-024,G4,directed,240,0,0,80,60,50,25,floor
balanced-V1-2,G4-025,G4,directed,320,0,0,80,60,50,25,floor
balanced-V1-2,G4-026,G4,directed,0,60,0,80,60,50,25,floor
balanced-V1-2,G4-027,G4,directed,80,60,0,80,60,50,25,floor
balanced-V1-2,G4-028,G4,directed,160,60,0,80,60,50,25,floor
balanced-V1-2,G4-029,G4,directed,240,60,0,80,60,50,25,floor
balanced-V1-2,G4-030,G4,directed,320,60,0,80,60,50,25,floor
balanced-V1-2,G4-031,G4,directed,0,120,0,80,60,50,25,floor
balanced-V1-2,G4-032,G4,directed,80,120,0,80,60,50,25,floor
balanced-V1-2,G4-033,G4,directed,160,120,0,80,60,50,25,floor
balanced-V1-2,G4-034,G4,directed,240,120,0,80,60,50,25,floor
balanced-V1-2,G4-035,G4,directed,320,120,0,80,60,50,25,floor
balanced-V1-2,G4-036,G4,directed,150,0,50,80,60,50,25,G4-023
balanced-V1-2,G4-037,G4,directed,230,0,50,80,60,50,25,G4-024
balanced-V1-2,G4-038,G4,directed,310,0,50,80,60,50,25,G4-025
balanced-V1-2,G4-039,G4,directed,0,50,50,80,60,50,25,G4-026
balanced-V1-2,G4-040,G4,directed,80,60,50,80,60,50,25,G4-027
balanced-V1-2,G5-026,G5,directed,160,60,50,40,40,60,18,G4-028
balanced-V1-2,G5-027,G5,directed,200,60,50,40,40,60,18,G4-028
balanced-V1-2,G5-028,G5,directed,240,60,50,40,40,60,18,G4-029
balanced-V1-2,G5-029,G5,directed,280,60,50,40,40,60,18,G4-029
balanced-V1-2,G5-030,G5,directed,320,60,50,40,40,60,18,G4-030
balanced-V1-2,G5-031,G5,directed,360,60,50,40,40,60,18,G4-030
balanced-V1-2,G5-032,G5,directed,160,100,50,40,40,60,18,G4-028
balanced-V1-2,G5-033,G5,directed,200,100,50,40,40,60,18,G4-028
balanced-V1-2,G5-034,G5,directed,240,100,50,40,40,60,18,G4-029
balanced-V1-2,G5-035,G5,directed,280,100,50,40,40,60,18,G4-029
balanced-V1-2,G5-036,G5,directed,320,100,50,40,40,60,18,G4-030
balanced-V1-2,G5-037,G5,directed,360,100,50,40,40,60,18,G4-030
balanced-V1-2,G5-038,G5,directed,0,110,50,40,40,60,18,G4-031
balanced-V1-2,G5-039,G5,directed,40,110,50,40,40,60,18,G4-031
balanced-V1-2,G5-040,G5,directed,80,120,50,40,40,60,18,G4-032
balanced-V1-2,G5-041,G5,directed,120,120,50,40,40,60,18,G4-032
balanced-V1-2,G5-042,G5,directed,160,140,50,40,40,60,18,G4-033
balanced-V1-2,G5-043,G5,directed,200,140,50,40,40,60,18,G4-033
balanced-V1-2,G5-044,G5,directed,240,140,50,40,40,60,18,G4-034
balanced-V1-2,G5-045,G5,directed,280,140,50,40,40,60,18,G4-034
balanced-V1-2,G5-046,G5,directed,320,140,50,40,40,60,18,G4-035
balanced-V1-2,G5-047,G5,directed,360,140,50,40,40,60,18,G4-035
balanced-V1-2,G5-048,G5,directed,0,150,50,40,40,60,18,G4-031
balanced-V1-2,G5-049,G5,directed,40,150,50,40,40,60,18,G4-031
balanced-V1-2,G5-050,G5,directed,80,160,50,40,40,60,18,G4-032
balanced-V1-2,G2-055,G2,standard,0,180,0,50,25,35,8,floor
balanced-V1-2,G2-056,G2,standard,50,180,0,50,25,35,8,floor
balanced-V1-2,G2-057,G2,standard,100,180,0,50,25,35,8,floor
balanced-V1-2,G2-058,G2,standard,150,180,0,50,25,35,8,floor
balanced-V1-2,G2-059,G2,standard,200,180,0,50,25,35,8,floor
balanced-V1-2,G2-060,G2,standard,250,180,0,50,25,35,8,floor
balanced-V1-2,G2-061,G2,standard,300,180,0,50,25,35,8,floor
balanced-V1-2,G2-062,G2,standard,350,180,0,50,25,35,8,floor
balanced-V1-2,G2-063,G2,standard,150,180,35,50,25,35,8,G2-058
balanced-V1-2,G2-064,G2,standard,200,180,35,50,25,35,8,G2-059
balanced-V1-2,G2-065,G2,standard,250,180,35,50,25,35,8,G2-060
balanced-V1-2,G2-066,G2,standard,300,180,35,50,25,35,8,G2-061
balanced-V1-2,G2-067,G2,standard,350,180,35,50,25,35,8,G2-062
balanced-V1-2,G2-068,G2,standard,120,160,50,25,35,50,8,G4-032
balanced-V1-2,G2-069,G2,standard,150,180,70,50,25,35,8,G2-063
balanced-V1-2,G2-070,G2,standard,200,180,70,50,25,35,8,G2-064
balanced-V1-2,G2-071,G2,standard,250,180,70,50,25,35,8,G2-065
balanced-V1-2,G2-072,G2,standard,300,180,70,50,25,35,8,G2-066
balanced-V1-2,G2-073,G2,standard,350,180,70,50,25,35,8,G2-067
balanced-V1-2,G2-074,G2,standard,150,0,100,50,35,25,8,G4-036
balanced-V1-2,G2-075,G2,standard,200,0,100,50,35,25,8,G4-036
balanced-V1-2,G2-076,G2,standard,250,0,100,50,35,25,8,G4-037
balanced-V1-2,G2-077,G2,standard,300,0,100,50,35,25,8,G4-038
balanced-V1-2,G2-078,G2,standard,350,0,100,50,35,25,8,G4-038
balanced-V1-2,G2-079,G2,standard,150,35,100,50,25,35,8,G4-036
balanced-V1-2,G2-080,G2,standard,200,35,100,50,25,35,8,G4-036
balanced-V1-2,G2-081,G2,standard,250,35,100,50,25,35,8,G4-037
balanced-V1-2,G2-082,G2,standard,300,35,100,50,25,35,8,G4-038
balanced-V1-2,G2-083,G2,standard,350,35,100,50,25,35,8,G4-038
balanced-V1-2,G2-084,G2,standard,0,50,100,50,35,25,8,G4-039
balanced-V1-2,G2-085,G2,standard,50,50,100,50,35,25,8,G4-039
balanced-V1-2,G2-086,G2,standard,100,50,100,50,35,25,8,G4-040
balanced-V1-2,G2-087,G2,standard,0,85,100,50,25,35,8,G4-039
balanced-V1-2,G2-088,G2,standard,50,85,100,50,25,35,8,G4-039
balanced-V1-2,G2-089,G2,standard,100,85,100,50,35,25,8,G4-040
balanced-V1-2,G2-090,G2,standard,120,160,100,25,50,35,8,G2-068
balanced-V1-2,G2-091,G2,standard,150,180,105,50,25,35,8,G2-069
balanced-V1-2,G2-092,G2,standard,200,180,105,50,25,35,8,G2-070
balanced-V1-2,G2-093,G2,standard,250,180,105,50,25,35,8,G2-071
balanced-V1-2,G2-094,G2,standard,300,180,105,50,25,35,8,G2-072
balanced-V1-2,G2-095,G2,standard,350,180,105,50,25,35,8,G2-073
balanced-V1-2,G2-096,G2,standard,160,60,110,50,35,25,8,G5-026
balanced-V1-2,G2-097,G2,standard,210,60,110,50,35,25,8,G5-027
balanced-V1-2,G2-098,G2,standard,260,60,110,50,35,25,8,G5-029
balanced-V1-2,G2-099,G2,standard,310,60,110,50,35,25,8,G5-030
balanced-V1-2,G2-100,G2,standard,360,60,110,50,35,25,8,G5-031
balanced-V1-2,G1-041,G1,standard,160,95,110,60,40,30,12,G5-032
balanced-V1-2,G1-042,G1,standard,220,95,110,60,40,30,12,G5-034
balanced-V1-2,G1-043,G1,standard,280,95,110,60,40,30,12,G5-035
balanced-V1-2,G1-044,G1,standard,340,95,110,60,40,30,12,G5-037
balanced-V1-2,G1-045,G1,standard,0,110,110,60,40,30,12,G5-038
balanced-V1-2,G1-046,G1,standard,60,110,110,40,60,30,12,G5-039
balanced-V1-2,G1-047,G1,standard,120,120,110,40,30,60,12,G5-041
balanced-V1-2,G1-048,G1,standard,160,135,110,60,40,30,12,G5-042
balanced-V1-2,G1-049,G1,standard,220,135,110,60,40,30,12,G5-044
balanced-V1-2,G1-050,G1,standard,280,135,110,60,40,30,12,G5-045
balanced-V1-2,G1-051,G1,standard,340,135,110,60,40,30,12,G5-047
balanced-V1-2,G1-052,G1,standard,0,150,110,40,60,30,12,G5-048
balanced-V1-2,G1-053,G1,standard,60,170,110,60,40,30,12,G5-050
balanced-V1-2,G1-054,G1,standard,150,0,125,60,30,40,12,G2-074
balanced-V1-2,G1-055,G1,standard,210,0,125,60,30,40,12,G2-075
balanced-V1-2,G1-056,G1,standard,270,0,125,60,30,40,12,G2-076
balanced-V1-2,G1-057,G1,standard,330,0,125,60,30,40,12,G2-078
balanced-V1-2,G1-058,G1,standard,105,38,125,40,60,30,12,G2-086
balanced-V1-2,G1-059,G1,standard,0,50,125,60,30,40,12,G2-084
balanced-V1-2,G1-060,G1,standard,60,50,125,40,30,60,12,G2-085
balanced-V1-2,G1-061,G1,standard,145,32,135,60,30,40,12,G2-079
balanced-V1-2,G1-062,G1,standard,205,32,135,60,40,30,12,G2-080
balanced-V1-2,G1-063,G1,standard,265,32,135,60,40,30,12,G2-081
balanced-V1-2,G1-064,G1,standard,325,32,135,60,40,30,12,G2-083
balanced-V1-2,G1-065,G1,standard,385,32,135,30,60,40,12,G2-100
balanced-V1-2,G1-066,G1,standard,145,62,135,60,30,40,12,G2-096
balanced-V1-2,G1-067,G1,standard,120,160,135,30,40,60,12,G2-090
balanced-V1-2,G1-068,G1,standard,230,85,140,40,60,30,12,G1-042
balanced-V1-2,G1-069,G1,standard,270,85,140,60,40,30,12,G1-043
balanced-V1-2,G1-070,G1,standard,330,85,140,40,60,30,12,G1-044
balanced-V1-2,G1-071,G1,standard,160,95,140,60,40,30,12,G1-041
balanced-V1-2,G1-072,G1,standard,10,100,140,40,60,30,12,G1-045
balanced-V1-2,G1-073,G1,standard,50,100,140,60,40,30,12,G1-046
balanced-V1-2,G1-074,G1,standard,270,125,140,60,40,30,12,G1-050
balanced-V1-2,G1-075,G1,standard,160,135,140,60,40,30,12,G1-048
balanced-V1-2,G1-076,G1,standard,50,140,140,60,40,30,12,G1-046
balanced-V1-2,G1-077,G1,standard,230,145,140,40,60,30,12,G1-049
balanced-V1-2,G1-078,G1,standard,330,145,140,60,40,30,12,G1-051
balanced-V1-2,G1-079,G1,standard,5,160,140,30,40,60,12,G1-052
balanced-V1-2,G1-080,G1,standard,270,165,140,60,40,30,12,G2-093
balanced-V1-2,G3-018,G3,fragile,230,85,170,70,50,40,15,G1-068|G1-069|G1-074
balanced-V1-2,G3-019,G3,fragile,300,85,170,70,50,40,15,G1-069|G1-070|G1-074
balanced-V1-2,G3-020,G3,fragile,160,95,170,50,70,40,15,G1-071|G1-075
balanced-V1-2,G3-021,G3,fragile,10,100,170,70,50,40,15,G1-072|G1-073|G1-076
balanced-V1-2,G3-022,G3,fragile,230,135,170,70,50,40,15,G1-068|G1-074|G1-077|G1-080
balanced-V1-2,G3-023,G3,fragile,300,135,170,70,50,40,15,G1-070|G1-074|G1-078|G1-080
