vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
elastic-V1-1,G1-005,G1,standard,190,180,170,60,30,40,12,G4-007
elastic-V1-1,G1-006,G1,standard,250,150,170,40,60,30,12,G4-008
elastic-V1-1,G1-007,G1,standard,330,90,170,30,60,40,12,G4-005
elastic-V1-1,G1-008,G1,standard,330,150,170,40,60,30,12,G4-008
elastic-V1-1,G1-009,G1,standard,360,90,170,60,30,40,12,G4-005
elastic-V1-1,G1-010,G1,standard,240,120,170,60,30,40,12,G4-004
elastic-V1-1,G1-011,G1,standard,300,120,170,30,60,40,12,G4-008
elastic-V1-1,G1-012,G1,standard,210,0,170,30,60,40,12,G4-001
elastic-V1-1,G1-013,G1,standard,240,0,170,60,30,40,12,G4-001
elastic-V1-1,G1-014,G1,standard,240,30,170,60,30,40,12,G4-001
elastic-V1-1,G1-015,G1,standard,0,50,170,30,60,40,12,G4-003
elastic-V1-1,G1-016,G1,standard,30,50,170,30,60,40,12,G4-003
elastic-V1-1,G1-017,G1,standard,140,50,170,30,60,40,12,G4-002
elastic-V1-1,G1-018,G1,standard,170,50,170,30,60,40,12,G4-002
elastic-V1-1,G1-019,G1,standard,0,150,170,30,60,40,12,G4-006
elastic-V1-1,G1-020,G1,standard,30,150,170,60,30,40,12,G4-006
elastic-V1-1,G1-021,G1,standard,30,180,170,60,30,40,12,G4-006
elastic-V1-1,G1-022,G1,standard,140,150,170,30,60,40,12,G4-007
elastic-V1-1,G1-023,G1,standard,360,120,170,60,30,40,12,G4-005
elastic-V1-1,G1-024,G1,standard,60,0,180,60,40,30,12,G5-025
elastic-V1-1,G2-049,G2,standard,110,0,0,25,35,50,8,floor
elastic-V1-1,G2-050,G2,standard,250,0,0,25,35,50,8,floor
elastic-V1-1,G2-051,G2,standard,390,0,0,25,35,50,8,floor
elastic-V1-1,G2-052,G2,standard,40,50,0,25,35,50,8,floor
elastic-V1-1,G2-053,G2,standard,180,50,0,25,35,50,8,floor
elastic-V1-1,G2-054,G2,standard,320,50,0,25,35,50,8,floor
elastic-V1-1,G2-055,G2,standard,110,100,0,25,35,50,8,floor
elastic-V1-1,G2-056,G2,standard,250,100,0,25,35,50,8,floor
elastic-V1-1,G2-057,G2,standard,390,100,0,25,35,50,8,floor
elastic-V1-1,G2-058,G2,standard,40,150,0,25,35,50,8,floor
elastic-V1-1,G2-059,G2,standard,180,150,0,25,35,50,8,floor
elastic-V1-1,G2-060,G2,standard,320,150,0,25,35,50,8,floor
elastic-V1-1,G2-061,G2,standard,110,0,50,25,35,50,8,G2-049
elastic-V1-1,G2-062,G2,standard,110,0,100,50,25,35,8,G2-061
elastic-V1-1,G2-063,G2,standard,110,0,135,50,25,35,8,G2-062
elastic-V1-1,G2-064,G2,standard,250,0,50,25,35,50,8,G2-050
elastic-V1-1,G2-065,G2,standard,390,0,50,25,35,50,8,G2-051
elastic-V1-1,G2-066,G2,standard,40,50,50,25,35,50,8,G2-052
elastic-V1-1,G2-067,G2,standard,180,50,50,25,35,50,8,G2-053
elastic-V1-1,G2-068,G2,standard,320,50,50,25,35,50,8,G2-054
elastic-V1-1,G2-069,G2,standard,320,50,100,50,25,35,8,G2-068
elastic-V1-1,G2-070,G2,standard,328,50,135,35,25,50,8,G2-069
elastic-V1-1,G2-071,G2,standard,328,50,185,50,35,25,8,G2-070
elastic-V1-1,G2-072,G2,standard,110,100,50,25,35,50,8,G2-055
elastic-V1-1,G2-073,G2,standard,110,100,100,50,25,35,8,G2-072
elastic-V1-1,G2-074,G2,standard,110,100,135,50,25,35,8,G2-073
elastic-V1-1,G1-067,G1,standard,250,100,50,30,40,60,12,G2-056
elastic-V1-1,G1-068,G1,standard,390,100,50,30,40,60,12,G2-057
elastic-V1-1,G1-069,G1,standard,40,150,50,30,60,40,12,G2-058
elastic-V1-1,G1-070,G1,standard,180,150,50,30,60,40,12,G2-059
elastic-V1-1,G1-071,G1,standard,320,150,50,30,60,40,12,G2-060
elastic-V1-1,G1-072,G1,standard,40,150,90,60,40,30,12,G1-069
elastic-V1-1,G1-073,G1,standard,180,150,90,60,40,30,12,G1-070
elastic-V1-1,G1-074,G1,standard,320,150,90,60,40,30,12,G1-071
elastic-V1-1,G1-075,G1,standard,390,0,100,30,60,40,12,G2-065
elastic-V1-1,G1-076,G1,standard,350,0,120,40,30,60,12,G5-015
elastic-V1-1,G1-077,G1,standard,290,60,120,30,60,40,12,G5-018
elastic-V1-1,G1-078,G1,standard,80,110,120,30,60,40,12,G5-019
elastic-V1-1,G1-079,G1,standard,220,150,120,40,60,30,12,G1-073
elastic-V1-1,G1-080,G1,standard,350,150,120,60,40,30,12,G1-074
elastic-V1-2,G2-025,G2,standard,0,0,0,35,50,25,8,floor
elastic-V1-2,G2-026,G2,standard,35,0,0,35,50,25,8,floor
elastic-V1-2,G3-013,G3,fragile,0,0,25,70,50,40,15,G2-025|G2-026
elastic-V1-2,G2-027,G2,standard,140,0,0,35,50,25,8,floor
elastic-V1-2,G2-028,G2,standard,175,0,0,35,50,25,8,floor
elastic-V1-2,G3-014,G3,fragile,140,0,25,70,50,40,15,G2-027|G2-028
elastic-V1-2,G2-029,G2,standard,280,0,0,35,50,25,8,floor
elastic-V1-2,G2-030,G2,standard,315,0,0,35,50,25,8,floor
elastic-V1-2,G3-015,G3,fragile,280,0,25,70,50,40,15,G2-029|G2-030
elastic-V1-2,G2-031,G2,standard,70,50,0,35,50,25,8,floor
elastic-V1-2,G2-032,G2,standard,105,50,0,35,50,25,8,floor
elastic-V1-2,G3-016,G3,fragile,70,50,25,70,50,40,15,G2-031|G2-032
elastic-V1-2,G2-033,G2,standard,210,50,0,35,50,25,8,floor
elastic-V1-2,G2-034,G2,standard,245,50,0,35,50,25,8,floor
elastic-V1-2,G3-017,G3,fragile,210,50,25,70,50,40,15,G2-033|G2-034
elastic-V1-2,G2-035,G2,standard,350,50,0,35,50,25,8,floor
elastic-V1-2,G2-036,G2,standard,385,50,0,35,50,25,8,floor
elastic-V1-2,G3-018,G3,fragile,350,50,25,70,50,40,15,G2-035|G2-036
elastic-V1-2,G2-037,G2,standard,0,100,0,35,50,25,8,floor
elastic-V1-2,G2-038,G2,standard,35,100,0,35,50,25,8,floor
elastic-V1-2,G3-019,G3,fragile,0,100,25,70,50,40,15,G2-037|G2-038
elastic-V1-2,G2-039,G2,standard,140,100,0,35,50,25,8,floor
elastic-V1-2,G2-040,G2,standard,175,100,0,35,50,25,8,floor
elastic-V1-2,G3-020,G3,fragile,140,100,25,70,50,40,15,G2-039|G2-040
elastic-V1-2,G2-041,G2,standard,280,100,0,35,50,25,8,floor
elastic-V1-2,G2-042,G2,standard,315,100,0,35,50,25,8,floor
elastic-V1-2,G3-021,G3,fragile,280,100,25,70,50,40,15,G2-041|G2-042
elastic-V1-2,G2-043,G2,standard,70,150,0,35,50,25,8,floor
elastic-V1-2,G2-044,G2,standard,105,150,0,35,50,25,8,floor
elastic-V1-2,G3-022,G3,fragile,70,150,25,70,50,40,15,G2-043|G2-044
elastic-V1-2,G2-045,G2,standard,210,150,0,35,50,25,8,floor
elastic-V1-2,G2-046,G2,standard,245,150,0,35,50,25,8,floor
elastic-V1-2,G3-023,G3,fragile,210,150,25,70,50,40,15,G2-045|G2-046
elastic-V1-2,G2-047,G2,standard,350,150,0,35,50,25,8,floor
elastic-V1-2,G2-048,G2,standard,385,150,0,35,50,25,8,floor
elastic-V1-2,G3-024,G3,fragile,350,150,25,70,50,40,15,G2-047|G2-048
elastic-V1-2,G5-026,G5,directed,70,0,0,40,40,60,18,floor
elastic-V1-2,G5-027,G5,directed,210,0,0,40,40,60,18,floor
elastic-V1-2,G5-028,G5,directed,350,0,0,40,40,60,18,floor
elastic-V1-2,G5-029,G5,directed,0,50,0,40,40,60,18,floor
elastic-V1-2,G5-030,G5,directed,140,50,0,40,40,60,18,floor
elastic-V1-2,G5-031,G5,directed,280,50,0,40,40,60,18,floor
elastic-V1-2,G5-032,G5,directed,70,100,0,40,40,60,18,floor
elastic-V1-2,G5-033,G5,directed,210,100,0,40,40,60,18,floor
elastic-V1-2,G5-034,G5,directed,350,100,0,40,40,60,18,floor
elastic-V1-2,G5-035,G5,directed,0,150,0,40,40,60,18,floor
elastic-V1-2,G5-036,G5,directed,140,150,0,40,40,60,18,floor
elastic-V1-2,G5-037,G5,directed,280,150,0,40,40,60,18,floor
elastic-V1-2,G5-038,G5,directed,70,0,60,40,40,60,18,G5-026
elastic-V1-2,G5-039,G5,directed,210,0,60,40,40,60,18,G5-027
elastic-V1-2,G5-040,G5,directed,350,0,60,40,40,60,18,G5-028
elastic-V1-2,G5-041,G5,directed,0,50,60,40,40,60,18,G5-029
elastic-V1-2,G5-042,G5,directed,140,50,60,40,40,60,18,G5-030
elastic-V1-2,G5-043,G5,directed,280,50,60,40,40,60,18,G5-031
elastic-V1-2,G5-044,G5,directed,70,100,60,40,40,60,18,G5-032
elastic-V1-2,G5-045,G5,directed,210,100,60,40,40,60,18,G5-033
elastic-V1-2,G5-046,G5,directed,350,100,60,40,40,60,18,G5-034
elastic-V1-2,G5-047,G5,directed,0,150,60,40,40,60,18,G5-035
elastic-V1-2,G5-048,G5,directed,140,150,60,40,40,60,18,G5-036
elastic-V1-2,G5-049,G5,directed,280,150,60,40,40,60,18,G5-037
elastic-V1-2,G5-050,G5,directed,70,0,120,40,40,60,18,G5-038
elastic-V1-2,G4-021,G4,directed,210,0,120,80,60,50,25,G5-039
elastic-V1-2,G4-022,G4,directed,110,40,120,80,60,50,25,G5-042
elastic-V1-2,G4-023,G4,directed,0,50,120,80,60,50,25,G5-041
elastic-V1-2,G4-024,G4,directed,190,90,120,80,60,50,25,G5-045
elastic-V1-2,G4-025,G4,directed,330,90,120,80,60,50,25,G5-046
elastic-V1-2,G4-026,G4,directed,0,150,120,80,60,50,25,G5-047
elastic-V1-2,G4-027,G4,directed,140,150,120,80,60,50,25,G5-048
elastic-V1-2,G4-028,G4,directed,270,150,120,80,60,50,25,G5-049
elastic-V1-2,G1-041,G1,standard,80,50,170,60,40,30,12,G4-022
elastic-V1-2,G1-042,G1,standard,210,60,170,30,60,40,12,G4-024
elastic-V1-2,G1-043,G1,standard,240,60,170,30,60,40,12,G4-024
elastic-V1-2,G1-044,G1,standard,190,150,170,60,30,40,12,G4-027
elastic-V1-2,G1-045,G1,standard,190,180,170,60,30,40,12,G4-027
elastic-V1-2,G1-046,G1,standard,250,150,170,40,60,30,12,G4-028
elastic-V1-2,G1-047,G1,standard,330,90,170,30,60,40,12,G4-025
elastic-V1-2,G1-048,G1,standard,330,150,170,40,60,30,12,G4-028
elastic-V1-2,G1-049,G1,standard,360,90,170,60,30,40,12,G4-025
elastic-V1-2,G1-050,G1,standard,240,120,170,60,30,40,12,G4-024
elastic-V1-2,G1-051,G1,standard,300,120,170,30,60,40,12,G4-028
elastic-V1-2,G1-052,G1,standard,210,0,170,30,60,40,12,G4-021
elastic-V1-2,G1-053,G1,standard,240,0,170,60,30,40,12,G4-021
elastic-V1-2,G1-054,G1,standard,240,30,170,60,30,40,12,G4-021
elastic-V1-2,G1-055,G1,standard,0,50,170,30,60,40,12,G4-023
elastic-V1-2,G1-056,G1,standard,30,50,170,30,60,40,12,G4-023
elastic-V1-2,G1-057,G1,standard,140,50,170,30,60,40,12,G4-022
elastic-V1-2,G1-058,G1,standard,170,50,170,30,60,40,12,G4-022
elastic-V1-2,G1-059,G1,standard,0,150,170,30,60,40,12,G4-026
elastic-V1-2,G1-060,G1,standard,30,150,170,60,30,40,12,G4-026
elastic-V1-2,G1-061,G1,standard,30,180,170,60,30,40,12,G4-026
elastic-V1-2,G1-062,G1,standard,140,150,170,30,60,40,12,G4-027
elastic-V1-2,G1-063,G1,standard,360,120,170,60,30,40,12,G4-025
elastic-V1-2,G1-064,G1,standard,60,0,180,60,40,30,12,G5-050
elastic-V1-2,G2-075,G2,standard,110,0,0,25,35,50,8,floor
elastic-V1-2,G2-076,G2,standard,250,0,0,25,35,50,8,floor
elastic-V1-2,G2-077,G2,standard,390,0,0,25,35,50,8,floor
elastic-V1-2,G2-078,G2,standard,40,50,0,25,35,50,8,floor
elastic-V1-2,G2-079,G2,standard,180,50,0,25,35,50,8,floor
elastic-V1-2,G2-080,G2,standard,320,50,0,25,35,50,8,floor
elastic-V1-2,G2-081,G2,standard,110,100,0,25,35,50,8,floor
elastic-V1-2,G2-082,G2,standard,250,100,0,25,35,50,8,floor
elastic-V1-2,G2-083,G2,standard,390,100,0,25,35,50,8,floor
elastic-V1-2,G2-084,G2,standard,40,150,0,25,35,50,8,floor
elastic-V1-2,G2-085,G2,standard,180,150,0,25,35,50,8,floor
elastic-V1-2,G2-086,G2,standard,320,150,0,25,35,50,8,floor
elastic-V1-2,G2-087,G2,standard,110,0,50,25,35,50,8,G2-075
elastic-V1-2,G2-088,G2,standard,110,0,100,50,25,35,8,G2-087
elastic-V1-2,G2-089,G2,standard,110,0,135,50,25,35,8,G2-088
elastic-V1-2,G2-090,G2,standard,250,0,50,25,35,50,8,G2-076
elastic-V1-2,G2-091,G2,standard,390,0,50,25,35,50,8,G2-077
elastic-V1-2,G2-092,G2,standard,40,50,50,25,35,50,8,G2-078
elastic-V1-2,G2-093,G2,standard,180,50,50,25,35,50,8,G2-079
elastic-V1-2,G2-094,G2,standard,320,50,50,25,35,50,8,G2-080
elastic-V1-2,G2-095,G2,standard,320,50,100,50,25,35,8,G2-094
elastic-V1-2,G2-096,G2,standard,328,50,135,35,25,50,8,G2-095
elastic-V1-2,G2-097,G2,standard,328,50,185,50,35,25,8,G2-096
elastic-V1-2,G2-098,G2,standard,110,100,50,25,35,50,8,G2-081
elastic-V1-2,G2-099,G2,standard,110,100,100,50,25,35,8,G2-098
elastic-V1-2,G2-100,G2,standard,110,100,135,50,25,35,8,G2-099
elastic-V1-2,G1-025,G1,standard,250,100,50,30,40,60,12,G2-082
elastic-V1-2,G1-026,G1,standard,390,100,50,30,40,60,12,G2-083
elastic-V1-2,G1-027,G1,standard,40,150,50,30,60,40,12,G2-084
elastic-V1-2,G1-028,G1,standard,180,150,50,30,60,40,12,G2-085
elastic-V1-2,G1-029,G1,standard,320,150,50,30,60,40,12,G2-086
elastic-V1-2,G1-030,G1,standard,40,150,90,60,40,30,12,G1-027
elastic-V1-2,G1-031,G1,standard,180,150,90,60,40,30,12,G1-028
elastic-V1-2,G1-032,G1,standard,320,150,90,60,40,30,12,G1-029
elastic-V1-2,G1-033,G1,standard,390,0,100,30,60,40,12,G2-091
elastic-V1-2,G1-034,G1,standard,350,0,120,40,30,60,12,G5-040
elastic-V1-2,G1-035,G1,standard,290,60,120,30,60,40,12,G5-043
elastic-V1-2,G1-036,G1,standard,80,110,120,30,60,40,12,G5-044
elastic-V1-2,G1-037,G1,standard,220,150,120,40,60,30,12,G1-031
elastic-V1-2,G1-038,G1,standard,350,150,120,60,40,30,12,G1-032
elastic-V1-2,G1-039,G1,standard,390,0,140,30,60,40,12,G1-033
elastic-V1-2,G1-040,G1,standard,285,60,160,40,60,30,12,G1-035
elastic-V1-2,G1-065,G1,standard,80,90,170,60,40,30,12,G2-100
elastic-V1-2,G1-066,G1,standard,350,0,180,60,40,30,12,G1-034
