vehicle_id,uid,goods_code,label,x_cm,y_cm,z_cm,length_cm,width_cm,height_cm,weight_kg,support
platform-V1-1,G5-010,G5,directed,0,50,60,40,40,60,18,G5-001
platform-V1-1,G5-011,G5,directed,140,50,60,40,40,60,18,G5-002
platform-V1-1,G5-012,G5,directed,280,50,60,40,40,60,18,G5-003
platform-V1-1,G5-013,G5,directed,70,100,60,40,40,60,18,G5-004
platform-V1-1,G5-014,G5,directed,210,100,60,40,40,60,18,G5-005
platform-V1-1,G5-015,G5,directed,350,100,60,40,40,60,18,G5-006
platform-V1-1,G5-016,G5,directed,0,150,60,40,40,60,18,G5-007
platform-V1-1,G5-017,G5,directed,140,150,60,40,40,60,18,G5-008
platform-V1-1,G5-018,G5,directed,280,150,60,40,40,60,18,G5-009
platform-V1-1,G5-019,G5,directed,0,50,120,40,40,60,18,G5-010
platform-V1-1,G5-020,G5,directed,140,50,120,40,40,60,18,G5-011
platform-V1-1,G5-021,G5,directed,280,50,120,40,40,60,18,G5-012
platform-V1-1,G5-022,G5,directed,70,100,120,40,40,60,18,G5-013
platform-V1-1,G5-023,G5,directed,210,100,120,40,40,60,18,G5-014
platform-V1-1,G5-024,G5,directed,350,100,120,40,40,60,18,G5-015
platform-V1-1,G5-025,G5,directed,0,150,120,40,40,60,18,G5-016
platform-V1-1,G5-026,G5,directed,140,150,120,40,40,60,18,G5-017
platform-V1-1,G5-027,G5,directed,280,150,120,40,40,60,18,G5-018
platform-V1-1,G2-061,G2,standard,40,50,0,25,50,35,8,floor
platform-V1-1,G2-062,G2,standard,180,50,0,25,50,35,8,floor
platform-V1-1,G2-063,G2,standard,320,50,0,25,50,35,8,floor
platform-V1-1,G2-064,G2,standard,110,100,0,25,50,35,8,floor
platform-V1-1,G2-065,G2,standard,250,100,0,25,50,35,8,floor
platform-V1-1,G2-066,G2,standard,390,100,0,25,50,35,8,floor
platform-V1-1,G2-067,G2,standard,40,150,0,25,50,35,8,floor
platform-V1-1,G2-068,G2,standard,180,150,0,25,50,35,8,floor
platform-V1-1,G2-069,G2,standard,320,150,0,25,50,35,8,floor
platform-V1-1,G2-070,G2,standard,40,50,35,25,50,35,8,G2-061
platform-V1-1,G2-071,G2,standard,180,50,35,25,50,35,8,G2-062
platform-V1-1,G2-072,G2,standard,320,50,35,25,50,35,8,G2-063
platform-V1-1,G2-073,G2,standard,110,100,35,25,50,35,8,G2-064
platform-V1-1,G2-074,G2,standard,250,100,35,25,50,35,8,G2-065
platform-V1-1,G2-075,G2,standard,390,100,35,25,50,35,8,G2-066
platform-V1-1,G2-076,G2,standard,40,150,35,25,50,35,8,G2-067
platform-V1-1,G2-077,G2,standard,180,150,35,25,50,35,8,G2-068
platform-V1-1,G2-078,G2,standard,320,150,35,25,50,35,8,G2-069
platform-V1-1,G2-079,G2,standard,40,50,70,50,35,25,8,G2-070
platform-V1-1,G2-080,G2,standard,180,50,70,50,35,25,8,G2-071
platform-V1-1,G2-081,G2,standard,320,50,70,50,35,25,8,G2-072
platform-V1-1,G2-082,G2,standard,110,100,70,50,35,25,8,G2-073
platform-V1-1,G2-083,G2,standard,250,100,70,50,35,25,8,G2-074
platform-V1-1,G2-084,G2,standard,390,100,70,25,50,35,8,G2-075
platform-V1-1,G2-085,G2,standard,40,150,70,50,35,25,8,G2-076
platform-V1-1,G2-086,G2,standard,180,150,70,50,35,25,8,G2-077
platform-V1-1,G2-087,G2,standard,320,150,70,50,35,25,8,G2-078
platform-V1-1,G2-088,G2,standard,40,185,70,50,25,35,8,G2-076
platform-V1-1,G2-089,G2,standard,180,185,70,50,25,35,8,G2-077
platform-V1-1,G2-090,G2,standard,320,185,70,50,25,35,8,G2-078
platform-V1-1,G2-091,G2,standard,48,42,95,35,50,25,8,G2-079
platform-V1-1,G2-092,G2,standard,188,42,95,35,50,25,8,G2-080
platform-V1-1,G2-093,G2,standard,328,42,95,35,50,25,8,G2-081
platform-V1-1,G2-094,G2,standard,118,92,95,35,50,25,8,G2-082
platform-V1-1,G2-095,G2,standard,258,92,95,35,50,25,8,G2-083
platform-V1-1,G2-096,G2,standard,40,150,95,50,35,25,8,G2-085
platform-V1-1,G2-097,G2,standard,180,150,95,50,35,25,8,G2-086
platform-V1-1,G2-098,G2,standard,320,150,95,50,35,25,8,G2-087
platform-V1-1,G2-099,G2,standard,390,100,105,25,50,35,8,G2-084
platform-V1-1,G2-100,G2,standard,40,185,105,50,25,35,8,G2-088
platform-V1-1,G1-001,G1,standard,46,37,120,40,60,30,12,G2-091
platform-V1-1,G1-002,G1,standard,186,37,120,40,60,30,12,G2-092
platform-V1-1,G1-003,G1,standard,326,37,120,40,60,30,12,G2-093
platform-V1-1,G1-004,G1,standard,118,92,120,60,40,30,12,G2-094
platform-V1-1,G1-005,G1,standard,258,92,120,60,40,30,12,G2-095
platform-V1-1,G1-006,G1,standard,70,140,120,40,30,60,12,G2-096
platform-V1-1,G1-007,G1,standard,210,140,120,40,60,30,12,G2-097
platform-V1-1,G1-008,G1,standard,350,140,120,40,60,30,12,G2-098
platform-V1-1,G1-009,G1,standard,180,150,120,30,60,40,12,G2-097
platform-V1-1,G1-010,G1,standard,320,150,120,30,60,40,12,G2-098
platform-V1-1,G1-011,G1,standard,390,100,140,30,60,40,12,G2-099
platform-V1-1,G1-012,G1,standard,46,37,150,60,40,30,12,G1-001
platform-V1-1,G1-013,G1,standard,186,37,150,60,40,30,12,G1-002
platform-V1-1,G1-014,G1,standard,326,37,150,60,40,30,12,G1-003
platform-V1-1,G1-015,G1,standard,118,92,150,60,40,30,12,G1-004
platform-V1-1,G1-016,G1,standard,258,92,150,60,40,30,12,G1-005
platform-V1-1,G1-017,G1,standard,210,140,150,60,40,30,12,G1-007
platform-V1-1,G1-018,G1,standard,350,140,150,40,60,30,12,G1-008
platform-V1-1,G1-019,G1,standard,210,180,150,60,30,40,12,G1-007
platform-V1-1,G1-020,G1,standard,180,150,160,30,60,40,12,G1-009
platform-V1-1,G1-021,G1,standard,320,150,160,30,60,40,12,G1-010
platform-V1-1,G1-022,G1,standard,56,27,180,40,60,30,12,G1-012
platform-V1-1,G1-023,G1,standard,196,27,180,40,60,30,12,G1-013
platform-V1-1,G1-024,G1,standard,336,27,180,40,60,30,12,G1-014
platform-V1-1,G1-025,G1,standard,0,40,180,40,60,30,12,G5-019
platform-V1-1,G1-026,G1,standard,140,40,180,40,60,30,12,G5-020
platform-V1-1,G1-027,G1,standard,280,40,180,40,60,30,12,G5-021
platform-V1-1,G1-028,G1,standard,56,87,180,60,40,30,12,G5-022
platform-V1-1,G1-029,G1,standard,196,87,180,60,40,30,12,G5-023
platform-V1-1,G1-030,G1,standard,336,87,180,60,40,30,12,G5-024
platform-V1-1,G1-031,G1,standard,140,100,180,40,60,30,12,G1-015
platform-V1-1,G1-032,G1,standard,280,100,180,40,60,30,12,G1-016
platform-V1-1,G1-033,G1,standard,56,127,180,60,40,30,12,G1-006
platform-V1-1,G1-034,G1,standard,0,140,180,40,60,30,12,G5-025
platform-V1-1,G1-035,G1,standard,210,140,180,60,40,30,12,G1-017
platform-V1-1,G1-036,G1,standard,350,140,180,60,40,30,12,G1-018
platform-V1-1,G1-037,G1,standard,116,167,180,60,40,30,12,G5-026
platform-V1-2,G2-031,G2,standard,0,0,0,35,50,25,8,floor
platform-V1-2,G2-032,G2,standard,35,0,0,35,50,25,8,floor
platform-V1-2,G3-016,G3,fragile,0,0,25,70,50,40,15,G2-031|G2-032
platform-V1-2,G2-033,G2,standard,140,0,0,35,50,25,8,floor
platform-V1-2,G2-034,G2,standard,175,0,0,35,50,25,8,floor
platform-V1-2,G3-017,G3,fragile,140,0,25,70,50,40,15,G2-033|G2-034
platform-V1-2,G2-035,G2,standard,280,0,0,35,50,25,8,floor
platform-V1-2,G2-036,G2,standard,315,0,0,35,50,25,8,floor
platform-V1-2,G3-018,G3,fragile,280,0,25,70,50,40,15,G2-035|G2-036
platform-V1-2,G2-037,G2,standard,70,50,0,35,50,25,8,floor
platform-V1-2,G2-038,G2,standard,105,50,0,35,50,25,8,floor
platform-V1-2,G3-019,G3,fragile,70,50,25,70,50,40,15,G2-037|G2-038
platform-V1-2,G2-039,G2,standard,210,50,0,35,50,25,8,floor
platform-V1-2,G2-040,G2,standard,245,50,0,35,50,25,8,floor
platform-V1-2,G3-020,G3,fragile,210,50,25,70,50,40,15,G2-039|G2-040
platform-V1-2,G2-041,G2,standard,350,50,0,35,50,25,8,floor
platform-V1-2,G2-042,G2,standard,385,50,0,35,50,25,8,floor
platform-V1-2,G3-021,G3,fragile,350,50,25,70,50,40,15,G2-041|G2-042
platform-V1-2,G2-043,G2,standard,0,100,0,35,50,25,8,floor
platform-V1-2,G2-044,G2,standard,35,100,0,35,50,25,8,floor
platform-V1-2,G3-022,G3,fragile,0,100,25,70,50,40,15,G2-043|G2-044
platform-V1-2,G2-045,G2,standard,140,100,0,35,50,25,8,floor
platform-V1-2,G2-046,G2,standard,175,100,0,35,50,25,8,floor
platform-V1-2,G3-023,G3,fragile,140,100,25,70,50,40,15,G2-045|G2-046
platform-V1-2,G2-047,G2,standard,280,100,0,35,50,25,8,floor
platform-V1-2,G2-048,G2,standard,315,100,0,35,50,25,8,floor
platform-V1-2,G3-024,G3,fragile,280,100,25,70,50,40,15,G2-047|G2-048
platform-V1-2,G2-049,G2,standard,70,150,0,35,50,25,8,floor
platform-V1-2,G2-050,G2,standard,105,150,0,35,50,25,8,floor
platform-V1-2,G3-025,G3,fragile,70,150,25,70,50,40,15,G2-049|G2-050
platform-V1-2,G2-051,G2,standard,210,150,0,35,50,25,8,floor
platform-V1-2,G2-052,G2,standard,245,150,0,35,50,25,8,floor
platform-V1-2,G3-026,G3,fragile,210,150,25,70,50,40,15,G2-051|G2-052
platform-V1-2,G2-053,G2,standard,350,150,0,35,50,25,8,floor
platform-V1-2,G2-054,G2,standard,385,150,0,35,50,25,8,floor
platform-V1-2,G3-027,G3,fragile,350,150,25,70,50,40,15,G2-053|G2-054
platform-V1-2,G2-055,G2,standard,70,0,0,35,50,25,8,floor
platform-V1-2,G2-056,G2,standard,105,0,0,35,50,25,8,floor
platform-V1-2,G3-028,G3,fragile,70,0,25,70,50,40,15,G2-055|G2-056
platform-V1-2,G2-057,G2,standard,210,0,0,35,50,25,8,floor
platform-V1-2,G2-058,G2,standard,245,0,0,35,50,25,8,floor
platform-V1-2,G3-029,G3,fragile,210,0,25,70,50,40,15,G2-057|G2-058
platform-V1-2,G2-059,G2,standard,350,0,0,35,50,25,8,floor
platform-V1-2,G2-060,G2,standard,385,0,0,35,50,25,8,floor
platform-V1-2,G3-030,G3,fragile,350,0,25,70,50,40,15,G2-059|G2-060
platform-V1-2,G5-028,G5,directed,0,50,0,40,40,60,18,floor
platform-V1-2,G5-029,G5,directed,140,50,0,40,40,60,18,floor
platform-V1-2,G5-030,G5,directed,280,50,0,40,40,60,18,floor
platform-V1-2,G5-031,G5,directed,70,100,0,40,40,60,18,floor
platform-V1-2,G5-032,G5,directed,210,100,0,40,40,60,18,floor
platform-V1-2,G5-033,G5,directed,350,100,0,40,40,60,18,floor
platform-V1-2,G5-034,G5,directed,0,150,0,40,40,60,18,floor
platform-V1-2,G5-035,G5,directed,140,150,0,40,40,60,18,floor
platform-V1-2,G5-036,G5,directed,280,150,0,40,40,60,18,floor
platform-V1-2,G5-037,G5,directed,0,50,60,40,40,60,18,G5-028
platform-V1-2,G5-038,G5,directed,140,50,60,40,40,60,18,G5-029
platform-V1-2,G5-039,G5,directed,280,50,60,40,40,60,18,G5-030
platform-V1-2,G5-040,G5,directed,70,100,60,40,40,60,18,G5-031
platform-V1-2,G5-041,G5,directed,210,100,60,40,40,60,18,G5-032
platform-V1-2,G5-042,G5,directed,350,100,60,40,40,60,18,G5-033
platform-V1-2,G5-043,G5,directed,0,150,60,40,40,60,18,G5-034
platform-V1-2,G5-044,G5,directed,140,150,60,40,40,60,18,G5-035
platform-V1-2,G5-045,G5,directed,280,150,60,40,40,60,18,G5-036
platform-V1-2,G5-046,G5,directed,0,50,120,40,40,60,18,G5-037
platform-V1-2,G5-047,G5,directed,140,50,120,40,40,60,18,G5-038
platform-V1-2,G5-048,G5,directed,280,50,120,40,40,60,18,G5-039
platform-V1-2,G5-049,G5,directed,70,100,120,40,40,60,18,G5-040
platform-V1-2,G5-050,G5,directed,210,100,120,40,40,60,18,G5-041
platform-V1-2,G4-001,G4,directed,320,90,120,80,60,50,25,G5-042
platform-V1-2,G4-002,G4,directed,110,140,120,80,60,50,25,G5-044
platform-V1-2,G4-003,G4,directed,0,150,120,80,60,50,25,G5-043
platform-V1-2,G4-004,G4,directed,280,150,120,80,60,50,25,G5-045
platform-V1-2,G1-038,G1,standard,40,50,0,30,40,60,12,floor
platform-V1-2,G1-039,G1,standard,180,50,0,30,40,60,12,floor
platform-V1-2,G1-040,G1,standard,320,50,0,30,40,60,12,floor
platform-V1-2,G1-041,G1,standard,110,100,0,30,40,60,12,floor
platform-V1-2,G1-042,G1,standard,250,100,0,30,40,60,12,floor
platform-V1-2,G1-043,G1,standard,390,100,0,30,40,60,12,floor
platform-V1-2,G1-044,G1,standard,40,150,0,30,60,40,12,floor
platform-V1-2,G1-045,G1,standard,180,150,0,30,60,40,12,floor
platform-V1-2,G1-046,G1,standard,320,150,0,30,60,40,12,floor
platform-V1-2,G1-047,G1,standard,40,150,40,30,60,40,12,G1-044
platform-V1-2,G1-048,G1,standard,180,150,40,30,60,40,12,G1-045
platform-V1-2,G1-049,G1,standard,320,150,40,30,60,40,12,G1-046
platform-V1-2,G1-050,G1,standard,40,50,60,30,40,60,12,G1-038
platform-V1-2,G1-051,G1,standard,180,50,60,30,40,60,12,G1-039
platform-V1-2,G1-052,G1,standard,320,50,60,30,40,60,12,G1-040
platform-V1-2,G1-053,G1,standard,110,100,60,30,40,60,12,G1-041
platform-V1-2,G1-054,G1,standard,250,100,60,30,40,60,12,G1-042
platform-V1-2,G1-055,G1,standard,390,100,60,30,40,60,12,G1-043
platform-V1-2,G1-056,G1,standard,40,150,80,40,60,30,12,G1-047
platform-V1-2,G1-057,G1,standard,180,150,80,40,60,30,12,G1-048
platform-V1-2,G1-058,G1,standard,320,150,80,40,60,30,12,G1-049
platform-V1-2,G1-059,G1,standard,40,40,120,30,60,40,12,G1-050
platform-V1-2,G1-060,G1,standard,180,40,120,30,60,40,12,G1-051
platform-V1-2,G1-061,G1,standard,320,50,120,60,40,30,12,G1-052
platform-V1-2,G1-062,G1,standard,250,90,120,30,60,40,12,G1-054
platform-V1-2,G1-063,G1,standard,110,100,120,60,40,30,12,G1-053
platform-V1-2,G1-064,G1,standard,320,50,150,60,40,30,12,G1-061
platform-V1-2,G1-065,G1,standard,110,100,150,60,40,30,12,G1-063
platform-V1-2,G1-066,G1,standard,40,40,160,60,40,30,12,G1-059
platform-V1-2,G1-067,G1,standard,180,40,160,60,40,30,12,G1-060
platform-V1-2,G1-068,G1,standard,250,90,160,60,40,30,12,G1-062
platform-V1-2,G1-069,G1,standard,320,90,170,60,40,30,12,G4-001
platform-V1-2,G1-070,G1,standard,380,90,170,40,60,30,12,G4-001
platform-V1-2,G1-071,G1,standard,320,130,170,60,40,30,12,G4-001
platform-V1-2,G1-072,G1,standard,110,140,170,60,40,30,12,G4-002
platform-V1-2,G1-073,G1,standard,170,140,170,40,60,30,12,G4-002
platform-V1-2,G1-074,G1,standard,0,150,170,40,60,30,12,G4-003
platform-V1-2,G1-075,G1,standard,40,150,170,40,60,30,12,G4-003
platform-V1-2,G1-076,G1,standard,280,150,170,40,60,30,12,G4-004
platform-V1-2,G1-077,G1,standard,320,170,170,60,40,30,12,G4-004
platform-V1-2,G1-078,G1,standard,110,180,170,60,30,40,12,G4-002
platform-V1-2,G1-079,G1,standard,0,40,180,40,60,30,12,G5-046
platform-V1-2,G1-080,G1,standard,140,40,180,40,60,30,12,G5-047
